$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
11.399988;0.434924451;4.7621166
9.800013;0.583044334;6.045709
9.499994;0.153467128;1.5756794
8.399988;0.284884043;2.8231457
7.300012;0.428362888;4.1021984
6.6;0.815999384;7.650605
6.300012;0.95381831;8.8631546
5.700006;1.004736476;9.172982
5.300012;1.062664555;9.590015
4.6;1.131626481;10.010419
4.1;1.32598917;11.566393
2.800012;1.444341951;12.15849
1.2000061;1.591023765;12.840958
1.2000061;1.702993869;13.744655
1.1;1.812636027;14.591953
0.80001223;1.838465531;14.686624
0.7000061;1.901273842;15.14972
0.2000061;2.052590603;16.149971
0.3999878;2.104736033;16.643886
2.1;2.024040695;16.723703
1.7000061;2.043702107;16.709802
1.6;1.842715386;15.027248
2.700006;1.776848909;14.917435
4.200006;1.694745308;14.82429
4.8999877;1.440369888;12.850475
5.1;1.467330964;13.166037
5.999994;1.416010622;13.041872
5.999994;1.516998511;13.972
5.800012;1.530334844;14.012413
5.700006;1.565425658;14.291928
5.3999877;1.568469991;14.195555
5.200006;1.637140742;14.731917
4.999994;1.572191999;14.066624
4.800012;1.572068671;13.98561
4.499994;1.732147377;15.279489
4.200006;1.795272354;15.703621
3.800012;1.784955228;15.440854
3.700006;1.728089643;14.907751
3.700006;1.757730794;15.163457
3.3999877;1.838456428;15.729848
3.3999877;1.857497083;15.89276
3.4999938;1.862216679;15.976796
3.700006;1.910993739;16.485614
3.6;2.004344176;17.243417
3.700006;1.868421607;16.118356
3.800012;1.759297453;15.2189
4.200006;1.66632584;14.575699
4.6;1.676052933;14.82644
5.200006;1.653995207;14.883583
5.499994;1.5626426;14.18381
5.700006;1.637020802;14.945573
5.800012;1.594622849;14.601062
6.1;1.637203504;15.123607
6.300012;1.579214153;14.674513
7.6;1.443162735;13.948346
7.999994;1.406572909;13.764632
8.499994;1.406643003;13.983815
8.800013;1.385284604;13.903912
8.999994;1.236841338;12.49409
9.2000065;1.190055244;12.0995415
9.2000065;1.17450737;11.941463
9.7000065;1.140373419;11.785743
9.999994;1.151660042;12.021409
10.1;1.028245962;10.769071
10.499994;0.886727836;9.4128395
10.7000065;0.765121495;8.177401
10.7000065;0.786785395;8.4089386
10.7000065;0.771445297;8.244988
10.800013;0.771278284;8.271435
10.6;0.717051063;7.6375694
10.399988;0.654968724;6.929168
10.499994;0.649684186;6.8965614
10.399988;0.66291408;7.013225
10.2000065;0.619549525;6.510469
9.899988;0.68090889;7.083938
9.499994;0.769583671;7.901478
9.499994;0.652368685;6.698007
9.6;0.639978441;6.5924095
9.499994;0.663894892;6.816349
9.300013;0.703039604;7.171236
9.2000065;0.750899317;7.634551
9.399988;0.719553883;7.363667
9.7000065;0.756298288;7.816332
9.7000065;0.699806531;7.2324905
9.800013;0.663696575;6.882009
9.899988;0.66306646;6.8983116
9.800013;0.674886675;6.9980415
9.999994;0.722651765;7.5432785
10.1;0.69366205;7.264892
10.1;0.699878939;7.330003
10.300013;0.684920206;7.221645
10.399988;0.657301184;6.953844
10.7000065;0.630589567;6.739562
10.899988;0.598099335;6.436245
10.999994;0.499985089;5.3989758
10.999994;0.555140591;5.99456
11.1;0.57159712;6.1936207
11.300013;0.340972342;3.720402
11.499994;0.291340686;3.201169
11.6;0.510074112;5.6242855
11.6;0.411155819;4.533572
11.6;0.401992029;4.4325283
11.6;0.456977231;5.0388176
11.499994;0.510134881;5.6052177
11.2000065;0.662673549;7.205426
10.999994;0.685949371;7.407069
10.6;0.712367398;7.587682
10.399988;0.724659053;7.666449
10.300013;0.641428765;6.763081
9.899988;0.719320408;7.483558
8.899988;0.822373104;8.28058
8.2000065;0.894849685;8.81202
8.300013;0.897223616;8.863271
8.6;0.88666948;8.8426926
8.800013;0.909435733;9.127882
9.300013;0.859111122;8.763217
9.399988;0.821872496;8.4107605
9.6;0.542233486;5.58554
9.999994;0.475666214;4.9651615
10.399988;0.512468189;5.4215996
10.800013;0.462234041;4.9571457
10.7000065;0.35039218;3.744892
11.1;0.608522978;6.593736
10.800013;0.659535868;7.0730736
10.999994;0.714874828;7.719414
10.6;0.745462382;7.9401886
10.300013;0.763598379;8.05121
9.999994;0.876054015;9.144542
9.7000065;1.139897715;11.7808266
9.6;1.231466965;12.685325
9.499994;1.250303893;12.837134
9.6;1.261951423;12.999345
9.2000065;1.302149959;13.239232
9.300013;1.316915819;13.432976
9.399988;1.326912283;13.579164
9.7000065;1.316797659;13.609085
9.899988;1.313874992;13.669096
10.2000065;1.302376956;13.685887
10.1;1.315006106;13.77238
10.1;1.32039584;13.828828
9.999994;1.321950959;13.798962
10.300013;1.286129982;13.560666
10.1;1.283270858;13.440009
10.7000065;1.269140984;13.564218
10.7000065;1.26757311;13.547461
10.800013;1.254654206;13.455313
11.1;1.230130092;13.329247
10.7000065;1.236051219;13.210564
10.499994;1.279623875;13.58353
10.399988;1.3028463;13.783316
10.2000065;1.319843282;13.86943
10.399988;1.31904894;13.95473
9.7000065;1.381351982;14.276253
9.2000065;1.436216631;14.602316
9.899988;1.405122387;14.618402
8.999994;1.488879653;15.040083
8.899988;1.509262379;15.196956
8.7000065;1.543739268;15.444794
8.6;1.573595232;15.693355
8.499994;1.600592005;15.911914
8.1;1.650027627;16.197685
8.2000065;1.670419386;16.449432
8.399988;1.677654375;16.62523
8.499994;1.682373123;16.724922
8.1;1.723794811;16.921829
9.1;1.645362292;16.674602
9.499994;1.606531788;16.494601
9.499994;1.584536526;16.268771
9.999994;1.540080845;16.075874
9.999994;1.549076823;16.169777
9.399988;1.600064123;16.374506
8.800013;1.660208348;16.663284
8.7000065;1.689747266;16.905574
8.6;1.71196109;17.073268
8.7000065;1.712500157;17.133212
8.399988;1.74874638;17.329738
8.2000065;1.778063506;17.509456
8.399988;1.774277353;17.582745
8.300013;1.798275425;17.764359
8.2000065;1.819994816;17.922374
7.999994;1.842346671;18.029086
7.8999877;1.863516268;18.179436
7.800012;1.884706582;18.329071
7.700006;1.908945736;18.507321
7.499994;1.936987696;18.663618
7.3999877;1.96317805;18.857944
6.3999877;2.075920671;19.34745
5.800012;2.164097481;19.81542
5.6;2.221735891;20.224901
5.700006;2.230735352;20.366032
6.1;2.203803114;20.35755
6.499994;2.16421603;20.230571
6.700006;2.152890923;20.245583
6.800012;2.15236874;20.301642
7.3999877;2.117330146;20.338702
7.6;2.106238072;20.357051
8.1;1.67407492;16.433748
8.2000065;1.661675733;16.363329
7.800012;1.683318305;16.370538
7.499994;1.74858802;16.848315
7.200006;1.723350439;16.453271
7.300012;1.706001657;16.33745
7.6;1.394522487;13.478232
7.6;1.060468027;10.2495544
7.999994;1.047070546;10.246565
8.399988;1.26306024;12.5166824
8.399988;1.271394469;12.599273
8.399988;1.223040547;12.120095
8.7000065;1.260963742;12.615683
8.7000065;1.26353441;12.641402
8.7000065;1.242335473;12.429311
8.499994;1.494384125;14.856073
8.399988;1.329134447;13.171465
8.300013;1.080722101;10.6759705
8.399988;1.398161527;13.85551
8.399988;1.015215942;10.0605934
8.399988;1.148725715;11.3836494
8.6;1.128955791;11.258997
8.7000065;1.083745308;10.842649
8.6;0.886065585;8.83667
8.399988;0.909778221;9.015726
8.399988;0.975084038;9.662894
8.399988;0.672278827;6.662153
8.6;0.662974376;6.611797
8.7000065;0.752324855;7.5268555
8.6;0.970402225;9.6777534
8.6;1.04561258;10.427821
8.7000065;0.961913219;9.623744
8.6;0.851579632;8.492744
8.499994;0.796868774;7.921886
8.300013;0.826648401;8.16609
7.999994;0.874563649;8.5584236
7.300012;0.922840756;8.837544
7.300012;0.882344878;8.449737
6.999994;0.802361977;7.6139275
6.8999877;0.961343693;9.095005
6.8999877;0.754695776;7.1399666
6.800012;0.502591776;4.7405624
6.800012;0.667253285;6.293688
6.800012;0.59884811;5.6484745
6.999994;0.725456262;6.884139
7.3999877;0.793606413;7.623244
7.6;0.985695842;9.526872
7.800012;0.792242068;7.70468
7.499994;1.030811351;9.932262
7.700006;1.071920814;10.392324
8.300013;1.021453451;10.090482
8.499994;0.996944661;9.910894
8.800013;1.083928338;10.8792404
8.7000065;0.976681039;9.771493
9.300013;0.769441426;7.8485565
9.399988;0.81952744;8.386762
9.6;0.663724758;6.83702
9.899988;0.773352308;8.045687
10.399988;0.884633341;9.358879
10.499994;0.88481441;9.392528
10.7000065;0.888158918;9.49239
10.999994;0.839599209;9.066222
10.899988;0.585672919;6.3025223
11.999994;0.634405878;7.0951485
12.2000065;0.59780932;6.733958
11.6;0.603496055;6.654394
11.2000065;0.621101037;6.753397
11.2000065;0.569468852;6.1919865
11.399988;0.472965527;5.1786396
11.999994;0.565340981;6.3227318
11.6;0.597688679;6.5903595
11.6;0.62147413;6.8526276
11.2000065;0.726297853;7.89723
10.7000065;0.655667236;7.007585
10.499994;0.793149191;8.4194786
10.1;0.835229646;8.747564
9.399988;0.812976898;8.319726
9.6;0.790174235;8.1395744
9.899988;0.837115697;8.709059
9.6;0.890969918;9.1778694
8.899988;0.914203141;9.2052284
8.6;0.891138919;8.887266
8.2000065;0.916282972;9.023084
7.8999877;1.021681221;9.966958
7.800012;1.05049173;10.216199
7.499994;1.087976137;10.4830666
7.6;1.105711484;10.686838
7.200006;1.181524599;11.28032
7.8999877;1.053318928;10.275598
9.300013;0.99115832;10.110142
9.1;1.018396506;10.32074
8.800013;0.991879021;9.955354
9.2000065;1.072030032;10.8995544
9.399988;1.0585813;10.833157
9.6;1.016361894;10.4695305
9.399988;1.068067255;10.930233
8.7000065;1.111416981;11.1194984
6.800012;1.241983191;11.714674
6.8999877;1.265069955;11.9684746
6.700006;1.033053969;9.714742
6.1;1.304695925;12.0520805
5.3999877;1.454652911;13.165445
3.8999877;1.582182324;13.72466
3.8999877;1.614698043;14.006718
4.1;1.616037898;14.096442
4.800012;1.567451812;13.944537
4.800012;1.573851657;14.001472
5.499994;1.53311141;13.915761
6.6;1.454019164;13.632518
6.999994;1.351674555;12.82657
5.999994;1.463964582;13.483542
5.3999877;1.554676613;14.070717
5.700006;1.404044268;12.818558
6.499994;1.382489566;12.92318
7.300012;1.405177013;13.456616
7.999994;1.076321913;10.532817
8.7000065;1.161671597;11.6222855
8.999994;1.218387252;12.307674
9.2000065;1.183196774;12.02981
8.999994;1.164257469;11.760876
8.800013;1.221056799;12.25558
8.499994;1.279312062;12.717984
8.2000065;1.301691886;12.818393
7.6;1.210579839;11.7004036
8.1;1.306632761;12.82671
7.3999877;1.377401062;13.231073
6.999994;1.380004083;13.0954
7.200006;1.309066666;12.497997
7.300012;1.281740224;12.274529
7.800012;1.231513913;11.9766685
7.300012;1.263481277;12.099673
6.6;1.338837;12.552599
6.300012;1.329956322;12.3583374
5.999994;1.411736056;13.002502
5.8999877;1.410870014;12.956416
5.1;1.557768048;13.977509
4.3999877;1.603434899;14.104367
5.1;1.552421098;13.929532
5.3999877;1.618568798;14.648978
6.999994;1.458803966;13.843163
8.6;1.403691;13.998912
9.7000065;1.284920886;13.279639
10.7000065;1.164883533;12.449944
10.899988;1.034002182;11.127067
10.300013;0.958913043;10.110564
9.499994;1.114957596;11.447505
9.1;1.215601461;12.319275
9.2000065;1.215904272;12.362354
8.899988;1.219588932;12.280197
8.999994;1.231088691;12.435979
9.899988;1.123417034;11.687638
10.2000065;0.698019194;7.335059
9.800013;0.656710218;6.809566
10.399988;0.592878977;6.2722965
9.7000065;0.571827747;5.9098316
8.999994;0.526283127;5.3163074
8.899988;0.517015478;5.205895
6.999994;0.630291579;5.981084
6.499994;0.689654134;6.446721
7.200006;0.68759932;6.564688
5.800012;0.946920509;8.670417
6.1;0.740547692;6.840782
6.700006;0.622494126;5.853876
7.700006;0.637121389;6.1769226
9.1;0.675288788;6.843582
10.499994;0.670496748;7.117492
11.499994;0.582382974;6.3990593
9.899988;0.660379845;6.870361
9.499994;0.754533235;7.746952
9.1;0.604826229;6.129493
8.800013;0.629030336;6.3134914
8.6;0.675840304;6.740108
8.7000065;0.624663011;6.249625
8.800013;0.645422469;6.478017
8.800013;0.617292645;6.1956818
8.800013;0.602417738;6.0463844
8.6;0.500064498;4.9871082
8.399988;0.456955952;4.528345
8.300013;0.419797993;4.1469967
7.6;0.525495326;5.0789772
7.800012;0.469824097;4.569114
7.6;0.469583003;4.5385777
7.300012;0.5065605;4.8510544
6.200006;0.659549348;6.1105892
4.999994;0.678533107;6.0709316
3.700006;0.794559052;6.854441
2.9999938;0.843287742;7.137176
3.8999877;0.811017124;7.035178
4.499994;0.936554549;8.261465
5.200006;0.975916852;8.781851
5.800012;1.071932577;9.815082
6.1;0.928336209;8.5754715
5.800012;0.947628918;8.6769035
4.300012;1.025388929;8.994416
2.800012;1.158520361;9.75244
2.1;1.340443061;11.075455
1.7000061;1.409050159;11.5207344
1.1;1.394178236;11.223314
0.80001223;1.277804686;10.207772
1.1;1.390122959;11.1906685
0.80001223;1.510928384;12.070086
0.6;1.683556149;13.380853
0.3999878;1.729419598;13.675949
0.1;1.531066142;12.016375
0.1;1.408045708;11.050865
1.1;1.406192827;11.320033
2.700006;1.076843859;9.040582
3.8999877;1.117184654;9.691032
4.499994;0.935838201;8.255146
5.300012;0.863831574;7.795647
5.3999877;0.683975198;6.1903687
5.999994;0.745368185;6.865059
6.300012;1.085083223;10.082906
6.999994;0.915992279;8.69221
7.1;0.97750633;9.304137
7.499994;0.785176794;7.565479
6.8999877;0.92788578;8.778469
5.700006;1.067754991;9.7483246
4.800012;1.394078804;12.402157
4.200006;1.279845384;11.195074
3.200006;1.134972994;9.6580666
3.200006;1.238338307;10.537655
2.700006;1.272526381;10.6834236
1.9999939;1.101508598;9.077299
2.1;0.973767369;8.045785
1.3000122;1.157755335;9.368248
0.3999878;1.301139934;10.289188
1.2000061;1.256617874;10.142009
1.2000061;1.261434823;10.180886
1.1;1.281096563;10.312992
1.2000061;1.179236078;9.51747
1.2000061;1.317672759;10.6347755
1.3000122;1.367694149;11.067017
0.9999939;1.225223145;9.837912
0.80001223;1.163494318;9.294601
0.9999939;1.190331497;9.55775
0.8999878;1.026543694;8.221536
1.1;1.508843362;12.146383
2.1;1.401870713;11.583003
3.1;1.29212099;10.96552
3.700006;1.459454387;12.590309
2.6;1.625911465;13.613748
0.7000061;2.016794991;16.070215
0.4999939;2.210119503;17.521489
0.3999878;2.00207621;15.83207
0.2000061;2.031949766;15.987567
-0.2999939;1.941790506;15.08863
-0.6000122;1.657653704;12.785569
-0.4;1.677168683;13.000133
0.2000061;1.557149044;12.2517914
0.8999878;1.611006906;12.902472
1.7000061;1.603465478;13.110321
2.6;1.458920913;12.215537
2.8999877;1.42336226;12.014171
2.8999877;1.402098498;11.83469
3.1;1.492750114;12.668149
3.3999877;1.397710699;11.958824
4.300012;1.247604009;10.9436226
4.999994;1.279838731;11.450898
5.3999877;1.342821561;12.153307
6.499994;1.213466668;11.3431946
6.800012;1.273722761;12.014049
6.300012;1.057156302;9.823401
5.700006;0.958873567;8.7542656
5.999994;1.075789722;9.908338
5.999994;1.045218869;9.6267715
6.300012;1.108457982;10.300111
6.1;1.139674265;10.527699
6.3999877;1.110892909;10.353452
6.6;1.050771733;9.8517715
6.999994;0.718456024;6.817711
6.8999877;0.708807775;6.705833
7.1;0.630907798;6.00513
7.999994;0.481093639;4.7079514
7.800012;0.551896052;5.3672768
7.300012;0.931379614;8.919316
7.499994;0.956998404;9.221046
7.800012;0.967301675;9.4071625
7.499994;0.876062025;8.441193
7.3999877;1.107852834;10.64184
7.200006;1.063677882;10.155207
7.300012;0.983163029;9.4152176
7.300012;0.970099157;9.290112
7.3999877;0.875602184;8.410881
7.6;1.042563403;10.076504
7.800012;1.072872855;10.433859
7.300012;1.12646013;10.787496
6.8999877;1.343659627;12.7119896
6.3999877;1.441332158;13.433125
6.200006;1.497880923;13.877559
6.1;1.523808518;14.076125
5.999994;1.448746173;13.343376
6.1;1.521585072;14.055586
6.1;1.614627176;14.915059
6.200006;1.599889985;14.822652
6.1;1.868390354;17.259187
6.200006;1.66167333;15.395062
6.200006;1.665997441;15.435124
6.1;1.914817278;17.688054
5.999994;1.588889822;14.63414
5.800012;1.629333735;14.91889
5.8999877;1.707362734;15.679192
6.1;1.718618714;15.875677
5.8999877;1.749854844;16.069409
5.999994;1.716789018;15.812129
5.8999877;1.667540692;15.313495
5.800012;1.506700976;13.796011
5.700006;1.508366744;13.770995
5.6;1.708904558;15.556496
5.6;1.768510756;16.099103
5.499994;1.823941448;16.55557
5.6;1.838154196;16.733081
5.300012;1.841688206;16.620313
5.200006;1.839715157;16.554796
5.300012;1.854898801;16.739532
4.999994;1.940958053;17.366026
5.1;1.857079765;16.663167
5.1;1.918635385;17.215492
4.8999877;1.944282882;17.34621
4.499994;1.980275925;17.468262
4.700006;2.002368741;17.763226
4.499994;2.365221257;20.863913
4.499994;2.445361033;21.570836
4.6;2.101544316;18.590356
4.499994;1.677902597;14.800989
4.3999877;1.701406156;14.966156
4.3999877;1.781760778;15.672983
4.499994;1.847837946;16.30001
4.300012;1.926024784;16.894534
4.300012;1.481505383;12.995338
4.300012;1.950774685;17.111633
4.3999877;1.614824288;14.204552
4.3999877;1.783659748;15.689687
4.6;1.980126668;17.51629
4.6;1.771236598;15.668439
4.6;1.802126447;15.941692
4.499994;1.928964671;17.015639
4.499994;2.077926278;18.329648
4.499994;2.465221424;21.746027
4.3999877;2.210049105;19.440355
4.300012;1.97138275;17.292401
4.300012;2.172085882;19.052911
4.300012;2.111007153;18.517146
4.300012;2.082673002;18.268607
4.200006;2.037008112;17.818134
4.300012;2.064715162;18.111086
4.200006;2.042029829;17.86206
4.300012;2.073407194;18.18733
4.300012;2.089387541;18.327505
4.200006;2.11682878;18.516342
4.3999877;2.10498945;18.516214
4.300012;2.157931632;18.928754
4.300012;2.110408638;18.511896
4.1;2.092030627;18.248451
3.8999877;2.019143836;17.515088
4.200006;1.983594841;17.350917
4.1;2.19572081;19.152924
4.1;1.964090662;17.132451
4.200006;1.897607748;16.59877
3.800012;2.026407703;17.529552
3.6;2.721598534;23.413972
3.200006;2.280546101;19.406335
3.700006;2.715431861;23.425279
3.700006;2.437297516;21.025891
3.800012;2.253061937;19.490237
3.700006;2.280276366;19.671313
3.700006;2.394232613;20.654382
3.6;1.99305884;17.146329
3.3999877;1.624857283;13.902292
3.3999877;1.684729013;14.414555
3.3999877;1.745272083;14.932562
3.300012;1.747546663;14.911292
3.300012;1.809829408;15.442732
3.1;1.838315462;15.600772
3.8999877;1.56137516;13.544168
3.8999877;1.85541636;16.094832
3.8999877;1.794225946;15.564035
4.200006;1.760987014;15.40372
3.9999938;2.139311089;18.609032
3.9999938;2.030345398;17.661182
4.200006;2.078059496;18.177219
4.200006;1.933660737;16.914133
4.3999877;2.003142265;17.620331
4.3999877;1.861153296;16.371347
4.499994;2.078305595;18.332994
4.700006;2.062510281;18.296748
4.8999877;1.898604556;16.938684
4.999994;1.951802969;17.463057
5.1;1.739558208;15.608672
5.200006;1.831569414;16.481496
5.200006;1.5851839;14.26438
5.200006;1.512589324;13.611133
5.200006;1.484574745;13.359042
5.499994;1.448143123;13.14452
5.6;1.42935312;13.011684
5.3999877;1.410453066;12.765411
5.3999877;1.406352376;12.7282974
5.200006;1.443105132;12.985875
5.300012;1.445365698;13.043701
5.300012;1.548101375;13.970839
5.200006;1.269498002;11.42366
5.300012;1.539903136;13.896854
5.3999877;1.40445527;12.7111275
5.3999877;1.512480398;13.688817
5.3999877;1.432063185;12.960995
5.1;1.67469514;15.02667
5.1;1.849023175;16.590877
5.1;1.807896565;16.221857
5.300012;2.303706108;20.789793
5.499994;2.376811673;21.573868
5.6;2.377480285;21.642673
5.999994;2.341250293;21.5636
6.700006;2.267387287;21.322296
6.999994;2.230298582;21.164178
7.300012;2.19207531;20.992313
7.800012;2.131184509;20.726108
7.800012;2.117427818;20.592322
8.499994;2.036825394;20.248627
8.6;2.007911329;20.024759
8.300013;2.022488527;19.97926
8.1;2.031989762;19.94726
7.8999877;2.04407302;19.940848
8.499994;1.982810453;19.71165
8.899988;1.932455134;19.458138
9.399988;1.808609532;18.508688
9.899988;1.419816557;14.771275
9.800013;1.348821204;13.98621
9.499994;1.258497257;12.921257
9.800013;1.293887028;13.416586
10.1;1.267116646;13.270822
10.2000065;1.251047597;13.146498
9.800013;1.32478485;13.736972
9.6;1.36880701;14.100063
9.800013;1.370412821;14.210098
9.899988;1.52230443;15.837523
9.899988;1.532552949;15.944145
9.899988;1.362456017;14.174516
9.999994;1.483854233;15.488962
10.2000065;1.487328001;15.629425
10.7000065;1.442165703;15.413457
10.399988;1.290019282;13.647614
10.399988;1.263944616;13.37176
9.999994;1.282588249;13.388081
9.7000065;1.302873402;13.465178
9.499994;1.321477846;13.567892
9.499994;1.322349066;13.576837
9.300013;1.500192731;15.302461
9.6;1.347221894;13.877715
9.6;1.311655884;13.51135
9.1;1.343440825;13.614838
9.399988;1.346418996;13.778789
9.1;1.534860182;15.55474
9.2000065;1.547783128;15.736636
9.2000065;1.389948874;14.131902
9.800013;1.294178564;13.419609
10.1;1.116419119;11.69253
9.2000065;1.220637331;12.410476
8.800013;1.272920075;12.7761246
8.999994;1.200672394;12.1287254
8.899988;1.254042263;12.627112
8.6;1.265585749;12.621598
6.700006;1.392400515;13.094003
6.1;1.352463856;12.493335
4.499994;1.572276391;13.869247
3.300012;1.697659173;14.485617
2.9999938;1.84307588;15.598895
2.1;1.996530487;16.496399
1.3999878;2.079084914;16.866975
0.4999939;2.389773705;18.94576
0.3000122;2.501641073;19.732724
-0.2999939;2.675981625;20.793642
-0.6000122;2.754424365;21.245018
-1.1999878;2.856173794;21.709007
-1.5000061;2.734941579;20.637273
-1.7999939;2.883841579;21.604668
-1.5000061;2.986180482;22.533067
-0.6000122;2.787040378;21.496587
-6.10E-06;2.816314656;22.04822
0.2000061;2.881208682;22.669614
0.4999939;2.895309705;22.953572
0.9999939;2.852115966;22.901025
0.9999939;2.770259293;22.243758
1.1;2.782997427;22.403487
1.2000061;2.886908002;23.299881
0.7000061;2.968316554;23.652124
0.2000061;3.01887688;23.7528
-6.10E-06;3.048692019;23.867444
-0.100012206;2.842362624;22.196648
-0.100012206;3.039684905;23.737582
-1.1000122;3.231513298;24.621608
-1.1000122;3.169725339;24.150832
-1.2999939;3.059919384;23.201305
-1.2999939;3.141308661;23.818425
-1.6000122;3.240353477;24.392221
-2.299994;3.31862803;24.56805
-1.7999939;3.412665896;25.566423
-2.199988;3.575647769;26.533517
-2.6000123;3.532018374;25.963644
-1.4;3.390712485;25.647382
0.1;3.049141309;23.930792
2.3999877;2.883079251;24.011595
3.8999877;2.724932681;23.637462
4.499994;2.593980847;22.88183
4.800012;2.068259796;18.39988
4.999994;1.958599106;17.523863
4.8999877;1.764767979;15.744641
4.700006;1.587343279;14.081491
4.700006;1.384254359;12.2798676
4.999994;1.559507165;13.953131
5.3999877;1.719816289;15.565326
5.8999877;1.521466541;13.972055
5.999994;1.453278277;13.385118
6.3999877;1.14601085;10.680749
6.700006;1.075620963;10.115038
6.800012;1.02654066;9.68257
6.800012;0.930152513;8.7734146
5.800012;1.002520701;9.1795166
5.6;1.019847292;9.2838715
5.800012;0.984024138;9.010154
5.499994;1.301386608;11.812439
6.1;1.253265625;11.576995
5.999994;0.812986776;7.487846
6.1;1.272161993;11.7515495
6.300012;1.039513284;9.659457
6.300012;1.222965408;11.364147
6.999994;1.155163761;10.961802
6.999994;0.888645954;8.43271
6.999994;1.024812947;9.724852
6.300012;1.239218929;11.5151794
5.800012;1.478713995;13.53975
5.999994;1.257753867;11.584281
5.8999877;1.15521124;10.6086296
6.200006;1.081519072;10.020052
6.800012;1.060687296;10.004649
6.1;1.058295277;9.7759636
5.6;0.910358678;8.287175
5.200006;0.90172502;8.114231
5.1;0.974519337;8.744147
5.1;1.026508958;9.2106384
4.800012;1.069162109;9.5115974
4.300012;1.001229608;8.7824974
4.3999877;1.07580918;9.463189
4.700006;1.000082366;8.871837
5.1;1.052338591;9.442402
4.8999877;0.7298581;6.511538
4.499994;0.782597434;6.90339
4.6;1.039286799;9.193578
5.3999877;0.813478276;7.362446
5.3999877;0.87501492;7.919388
5.6;0.952712806;8.672733
5.700006;0.945642346;8.633468
5.8999877;0.733487181;6.735819
4.999994;1.020585757;9.131325
4.800012;1.029616117;9.159784
4.499994;1.208010393;10.656011
4.300012;1.143090245;10.026858
3.6;1.19599183;10.289144
3.9999938;1.241817265;10.8020836
3.6;1.12006723;9.635963
3.300012;1.01860563;8.6914566
2.3999877;0.995281271;8.289155
3.1;0.948690457;8.051014
3.4999938;0.94731369;8.127431
3.700006;0.851915431;7.3492386
3.3999877;0.831339914;7.112951
2.8999877;0.93676915;7.9069855
2.700006;1.013488184;8.508683
2.200006;1.358682381;11.2558586
2.9999938;1.110291909;9.396969
2.700006;1.083419271;9.0957855
2.200006;1.369966177;11.349338
2.6;0.859856634;7.199575
3.4999938;1.134153043;9.73041
3.9999938;1.144024441;9.951422
3.8999877;1.26894627;11.00749
4.1;0.988315662;8.6209206
3.800012;1.287675594;11.139109
2.3999877;1.463784748;12.191065
1.8000122;1.47756938;12.1125916
1.1;2.050427758;16.506207
1.3000122;1.611524587;13.040028
0.9999939;1.600591759;12.851929
-6.10E-06;1.572063647;12.3072914
0.2000061;1.49340895;11.7502785
0.4999939;1.261231789;9.9988525
0.80001223;1.239686125;9.903261
0.8999878;1.217528182;9.751121
0.80001223;1.180441881;9.429987
0.7000061;1.37977974;10.9943535
0.7000061;1.292031017;10.2951546
0.4999939;1.312988402;10.409171
0.2000061;1.707609111;13.435625
0.2000061;1.559845771;12.2730095
0.3000122;1.425466127;11.243951
0.8999878;1.630721728;13.060367
1.3000122;2.097097777;16.969157
1.7000061;1.647922335;13.473811
2.200006;1.825302865;15.121526
4.6;1.438029844;12.720877
4.999994;1.092475535;9.774533
5.3999877;1.724681284;15.609357
5.800012;1.302692887;11.928024
5.800012;1.191708875;10.911806
6.200006;1.42743187;13.224863
7.8999877;1.080823354;10.543916
8.1;1.085404086;10.6549934
8.300013;0.978790968;9.6690384
8.1;0.9899175;9.7176384
8.2000065;0.848111402;8.3517654
8.1;0.885519144;8.6928
7.999994;0.897011006;8.778092
7.800012;1.005901816;9.782555
7.800012;1.020874116;9.928163
7.8999877;1.00572794;9.8113266
7.8999877;1.033438344;10.081654
7.8999877;1.086029368;10.594703
7.499994;0.984817642;9.489095
7.3999877;0.864991018;8.308952
7.300012;0.865795854;8.291256
7.200006;1.041109307;9.939739
6.8999877;0.987174323;9.3393814
6.800012;1.121676093;10.5799095
6.6;0.531463872;4.9828716
6.300012;0.701128062;6.515084
5.8999877;0.817833341;7.5103935
5.1;1.294618704;11.616328
3.8999877;1.512791449;13.122728
3.800012;1.544865555;13.363945
2.4999938;1.684660146;14.068033
2.3999877;1.712239602;14.26031
2.1;1.912032065;15.798228
1.9999939;1.908138119;15.724562
1.8000122;1.902809156;15.598557
1.2000061;2.03527843;16.426483
0.80001223;2.153405731;17.202531
0.2000061;2.196219967;17.28006
0.3000122;2.214935913;17.471219
0.2000061;2.312776311;18.197136
0.3999878;2.357000946;18.638753
0.4999939;2.434377366;19.299371
0.4999939;2.419690781;19.182938
0.7000061;2.208338631;17.596472
0.6;2.23986037;17.802342
0.3999878;2.32323996;18.371777
0.6;2.087074555;16.588005
0.80001223;2.133887605;17.04661
1.1;2.206096452;17.75936
1.3000122;2.34602774;18.983432
1.2000061;2.34213936;18.90312
0.9999939;2.381299648;19.120612
1.2000061;2.342977683;18.909886
1.3999878;2.397048431;19.446515
1.6;2.291996245;18.69111
1.4999939;2.292345565;18.6454
1.2000061;2.501774046;20.191512
0.7000061;2.578287677;20.544298
0.9999939;2.497576706;20.054257
0.80001223;2.447776297;19.554117
1.2000061;2.438070688;19.67737
