$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
4.3999877;1.387725758;12.1923615
5.200006;1.040500609;9.367047
5.6;1.22574994;11.1506805
5.800012;1.131442835;10.3546364
6.200006;1.196590929;11.07852
6.8999877;1.065668428;10.07112
7.8999877;1.187913302;11.588168
9.499994;1.208655104;12.3919876
9.399988;1.162826464;11.91076
9.399988;1.521444281;15.570758
8.999994;1.649396341;16.668303
8.7000065;1.70719762;17.072533
8.300013;1.749030266;17.27181
7.499994;1.820359323;17.544691
7.499994;1.845680684;17.764008
7.200006;1.879251041;17.935541
6.800012;1.930699358;18.195808
6.8999877;1.942903007;18.365582
6.700006;1.991950782;18.694255
6.200006;2.059702691;19.107207
5.499994;2.152130536;19.521632
5.200006;2.215563747;19.959114
4.999994;2.279364417;20.414677
4.300012;2.398288444;21.011177
4.300012;2.431562817;21.306728
4.499994;2.334798666;20.646072
3.9999938;1.938779636;16.892976
3.9999938;1.954490673;17.000838
4.800012;1.810400393;16.109854
5.6;1.796020971;16.339653
6.300012;1.741959588;16.193495
6.800012;1.731950555;16.324936
7.3999877;1.713001156;16.422751
7.499994;1.741810324;16.761761
6.700006;1.831426933;17.222914
5.499994;2.214342024;20.077383
4.300012;2.389395222;20.957735
3.4999938;2.274623782;19.494931
4.3999877;2.40599462;21.148097
4.800012;2.415267704;21.504532
4.800012;2.434185539;21.660403
4.499994;2.23826487;19.743832
4.3999877;2.238836849;19.710165
4.200006;2.279134613;19.945244
3.4999938;2.367467313;20.339717
3.8999877;2.356797817;20.435065
3.3999877;2.433535453;20.812779
1.9999939;2.886082879;23.753952
1.1;2.808070199;22.596036
1.1;2.758375165;22.225798
1.2000061;2.714221221;21.933429
3.200006;2.57579219;21.9389
4.300012;2.709773637;23.728497
5.3999877;2.579640074;23.371452
5.999994;2.251020428;20.69604
6.6;2.100170358;19.707611
6.499994;1.848750815;17.275589
6.800012;1.842993972;17.395247
6.300012;1.945096034;18.051321
5.6;1.931344623;17.601138
3.700006;2.188707552;18.854875
2.6;2.311086261;19.338321
2.300012;2.338265271;19.403922
1.9999939;2.232457666;18.366292
1.7000061;2.376818507;19.435202
0.9999939;2.445928037;19.673526
0.8999878;2.57385103;20.666508
0.4999939;2.662811664;21.112328
1.3999878;2.532691956;20.56893
0.9999939;2.778893186;22.318045
1.1;2.790442398;22.474156
1.2000061;2.83486491;22.872348
1.8000122;2.772393805;22.731352
2.3999877;2.624259466;21.86728
2.8999877;2.293731166;19.349963
5.499994;2.106543542;19.119276
7.300012;1.978213779;18.943217
8.899988;1.687163821;17.001718
8.899988;1.69328631;17.032504
8.999994;1.68705344;17.041116
8.300013;1.721271648;17.034819
8.800013;1.616552587;16.243211
8.499994;1.595217996;15.878987
8.2000065;1.632676524;16.078136
7.8999877;1.700387611;16.593144
8.7000065;1.611845261;16.141664
8.800013;1.559349139;15.674368
8.7000065;1.539183166;15.37042
7.999994;1.426614466;13.943164
8.800013;1.461218395;14.684447
8.499994;1.496683008;14.87498
8.7000065;1.413517255;14.132849
8.2000065;1.35098319;13.287804
7.700006;1.416286598;13.723666
7.200006;1.476075454;14.07354
6.999994;1.468382044;13.961967
5.300012;1.691546805;15.265034
4.3999877;1.848240272;16.256857
3.9999938;1.826296005;15.895186
4.300012;1.806255562;15.85856
4.499994;1.766975114;15.600833
4.3999877;1.879090196;16.546127
5.700006;1.826824547;16.668352
5.300012;1.854773414;16.733624
6.1;1.388435624;12.835072
5.300012;1.402287163;12.648545
5.300012;1.294176862;11.6792404
3.3999877;1.310115903;11.2136444
2.4999938;1.241743581;10.377185
1.8000122;1.54013844;12.604009
1.3000122;1.821576264;14.749803
2.200006;1.626941907;13.475208
2.1;1.617236097;13.371523
1.8999878;1.366744886;11.2418526
1.9999939;1.338544352;11.047652
1.9999939;1.319786248;10.890181
1.8999878;1.229178617;10.1158455
1.8999878;1.252046444;10.3049995
1.9999939;1.262697226;10.408525
1.9999939;1.250504814;10.305463
1.9999939;1.618527504;13.349095
1.6;1.650367122;13.468097
1.3000122;1.090283587;8.8196724
1.4999939;1.734663978;14.114821
1.9999939;1.437245687;11.843639
2.6;1.649905677;13.80335
2.3999877;1.666109839;13.893275
2.8999877;1.295745521;10.937575
3.1;1.377821347;11.715761
3.3999877;1.570775584;13.41864
2.700006;1.929450647;16.189954
2.3999877;1.707463608;14.220978
1.8000122;1.650607658;13.545842
1.3000122;1.657561456;13.417679
1.1;1.709424006;13.765176
1.1;1.648989145;13.260239
1.3000122;1.400110805;11.316767
1.6;1.323390871;10.795518
1.1;1.447025324;11.633517
0.80001223;1.544867046;12.3349174
0.6;1.589556027;12.6398056
0.6;1.458039381;11.577547
0.9999939;1.522630007;12.244739
-0.100012206;1.55037043;12.121387
-0.4;1.699049595;13.149911
-0.4;1.230216764;9.527185
-0.1999878;1.222984803;9.5059494
1.3999878;1.485191326;12.039866
2.300012;1.174232833;9.760772
3.200006;1.177464658;10.015677
2.8999877;1.343597008;11.345903
2.6;1.361441797;11.38272
2.700006;1.030129139;8.6550026
2.3999877;1.35480493;11.277431
2.200006;1.38726811;11.492808
1.3000122;1.683468504;13.620967
-0.2999939;1.752886316;13.604163
-0.9;1.837449883;14.052856
-0.2999939;1.869240761;14.538351
-0.7999939;1.706711353;13.104437
-0.1999878;1.495085138;11.658135
0.2000061;1.342824783;10.5687546
0.6;1.309254392;10.4073395
0.9999939;1.303774777;10.451331
1.1;1.189776256;9.575371
1.7000061;1.103577078;9.022876
2.6;1.091739872;9.158236
4.700006;0.979129363;8.691677
5.200006;1.22983608;11.083045
5.3999877;0.980923317;8.883002
5.499994;0.8628205;7.826321
6.200006;1.059598724;9.818066
6.800012;0.565895419;5.338865
6.8999877;0.861018678;8.138529
7.1;0.907343578;8.633131
6.800012;1.000975149;9.439569
6.8999877;0.737835233;6.991191
6.999994;0.954926513;9.043609
6.999994;0.990412021;9.409265
6.6;0.969101009;9.077893
6.800012;1.341388551;12.6356575
7.1;0.960767072;9.155146
7.300012;0.892321988;8.551274
7.6;0.774089465;7.490662
8.1;0.678760576;6.668242
8.399988;0.502321607;4.987733
8.7000065;0.465429508;4.659019
8.899988;0.431820921;4.3474083
9.499994;0.364539188;3.7440304
9.7000065;0.454262603;4.7003902
9.6;0.398279681;4.0996105
9.499994;0.390686044;4.008751
9.399988;0.595992889;6.097381
9.2000065;0.517296948;5.2488625
9.1;0.432989257;4.3886253
8.899988;0.576524075;5.7946053
8.899988;0.8620505;8.680538
9.300013;0.604447346;6.1706734
9.399988;0.720252594;7.36745
9.6;0.611951874;6.3138363
9.800013;0.417690168;4.325057
9.999994;0.817644174;8.544581
10.499994;0.571829627;6.0740417
11.2000065;0.467847082;5.078663
11.300013;0.617976215;6.760345
11.399988;0.488203725;5.3451607
11.300013;0.50803017;5.538536
9.999994;0.512570965;5.3431732
9.399988;0.550518253;5.632627
9.7000065;0.454931957;4.7011414
9.800013;0.481175999;4.9899055
9.999994;0.485573211;5.067128
9.899988;0.563374031;5.864702
9.6;0.597909314;6.1567688
10.300013;0.570917576;6.0084682
10.899988;0.565922064;6.0891087
10.800013;0.609085904;6.517217
10.7000065;0.508810501;5.439865
10.499994;0.407902597;4.3259266
10.7000065;0.395542465;4.228107
10.999994;0.505516276;5.465575
11.399988;0.435320117;4.7621166
9.800013;0.58245216;6.045709
9.499994;0.153530873;1.5756794
8.399988;0.284406361;2.8231457
7.300012;0.42851279;4.1021984
6.6;0.816656955;7.650605
6.300012;0.953190748;8.8631546
5.700006;1.005156119;9.172982
5.300012;1.063521876;9.590015
4.6;1.132144748;10.010419
4.1;1.326045837;11.566393
2.800012;1.442487175;12.15849
1.2000061;1.593977198;12.840958
1.2000061;1.702956214;13.744655
1.1;1.811551519;14.591953
0.80001223;1.838124881;14.686624
0.7000061;1.898890999;15.14972
0.2000061;2.052736806;16.149971
0.3999878;2.105108219;16.643886
2.1;2.022892792;16.723703
1.7000061;2.04350768;16.709802
1.6;1.843404846;15.027248
2.700006;1.775970746;14.917435
4.200006;1.695805401;14.82429
4.8999877;1.441213737;12.850475
5.1;1.468073548;13.166037
5.999994;1.414177494;13.041872
5.999994;1.52169409;13.972
5.800012;1.529755088;14.012413
5.700006;1.565374262;14.291928
5.3999877;1.57099975;14.195555
5.200006;1.636655112;14.731917
4.999994;1.571475761;14.066624
4.800012;1.571181144;13.98561
4.499994;1.736559055;15.279489
4.200006;1.792925395;15.703621
3.800012;1.78621765;15.440854
3.700006;1.726953762;14.907751
3.700006;1.756483771;15.163457
3.3999877;1.840001812;15.729848
3.3999877;1.85632254;15.89276
3.4999938;1.86290466;15.976796
3.700006;1.914793444;16.485614
3.6;2.002104411;17.243417
3.700006;1.869809938;16.118356
3.800012;1.760738813;15.2189
4.200006;1.666969524;14.575699
4.6;1.675615924;14.82644
5.200006;1.654085959;14.883583
5.499994;1.561822561;14.18381
5.700006;1.639124193;14.945573
5.800012;1.595757771;14.601062
6.1;1.63738546;15.123607
6.300012;1.576348053;14.674513
7.6;1.443320105;13.948346
7.999994;1.405112083;13.764632
8.499994;1.406591049;13.983815
8.800013;1.385926771;13.903912
8.999994;1.237133752;12.49409
9.2000065;1.190247287;12.0995415
9.2000065;1.173828548;11.941463
9.7000065;1.138873651;11.785743
9.999994;1.151263343;12.021409
10.1;1.027077939;10.769071
10.499994;0.887548175;9.4128395
10.7000065;0.765425537;8.177401
10.7000065;0.787331714;8.4089386
10.7000065;0.771212977;8.244988
10.800013;0.771543606;8.271435
10.6;0.716550103;7.6375694
10.399988;0.655553416;6.929168
10.499994;0.649657404;6.8965614
10.399988;0.66247816;7.013225
10.2000065;0.620777781;6.510469
9.899988;0.679527724;7.083938
9.499994;0.769792486;7.901478
9.499994;0.653636742;6.698007
9.6;0.639881528;6.5924095
9.499994;0.663873622;6.816349
9.300013;0.703094766;7.171236
9.2000065;0.750186963;7.634551
9.399988;0.71903901;7.363667
9.7000065;0.756082526;7.816332
9.7000065;0.699504868;7.2324905
9.800013;0.663762935;6.882009
9.899988;0.661940543;6.8983116
9.800013;0.675844401;6.9980415
9.999994;0.722555096;7.5432785
10.1;0.693618841;7.264892
10.1;0.699334068;7.330003
10.300013;0.685474356;7.221645
10.399988;0.658401011;6.953844
10.7000065;0.630494843;6.739562
10.899988;0.597938238;6.436245
10.999994;0.499272603;5.3989758
10.999994;0.555817029;5.99456
11.1;0.570965515;6.1936207
11.300013;0.340200767;3.720402
11.499994;0.29144616;3.201169
11.6;0.510705718;5.6242855
11.6;0.411316185;4.533572
11.6;0.401986635;4.4325283
11.6;0.456730545;5.0388176
11.499994;0.510424067;5.6052177
11.2000065;0.661687706;7.205426
10.999994;0.686682562;7.407069
10.6;0.713556305;7.587682
10.399988;0.723891556;7.666449
10.300013;0.642829557;6.763081
9.899988;0.719461104;7.483558
8.899988;0.819924186;8.28058
8.2000065;0.894860009;8.81202
8.300013;0.898188004;8.863271
8.6;0.886718238;8.8426926
8.800013;0.909479995;9.127882
9.300013;0.858978922;8.763217
9.399988;0.821351388;8.4107605
9.6;0.542773804;5.58554
9.999994;0.474898453;4.9651615
10.399988;0.512347878;5.4215996
10.800013;0.461912424;4.9571457
10.7000065;0.350603163;3.744892
11.1;0.607773979;6.593736
10.800013;0.659698324;7.0730736
10.999994;0.714684795;7.719414
10.6;0.746129364;7.9401886
10.300013;0.764328364;8.05121
9.999994;0.875476808;9.144542
9.7000065;1.140382353;11.7808266
9.6;1.232475091;12.685325
9.499994;1.251074773;12.837134
9.6;1.261106983;12.999345
9.2000065;1.302935137;13.239232
9.300013;1.31706427;13.432976
9.399988;1.32689318;13.579164
9.7000065;1.31922085;13.609085
9.899988;1.315729315;13.669096
10.2000065;1.301957521;13.685887
10.1;1.315935261;13.77238
10.1;1.319060489;13.828828
9.999994;1.32072769;13.798962
10.300013;1.285244489;13.560666
10.1;1.281037555;13.440009
10.7000065;1.269242016;13.564218
10.7000065;1.266785633;13.547461
10.800013;1.255357031;13.455313
11.1;1.227246813;13.329247
10.7000065;1.233706762;13.210564
10.499994;1.279609311;13.58353
10.399988;1.302363967;13.783316
10.2000065;1.318126795;13.86943
10.399988;1.3192349;13.95473
9.7000065;1.382221469;14.276253
9.2000065;1.435015109;14.602316
9.899988;1.405016807;14.618402
8.999994;1.488618683;15.040083
8.899988;1.510469604;15.196956
8.7000065;1.546283744;15.444794
8.6;1.573239324;15.693355
8.499994;1.599205558;15.911914
8.1;1.650384646;16.197685
8.2000065;1.668123864;16.449432
8.399988;1.678786476;16.62523
8.499994;1.684074736;16.724922
8.1;1.723905843;16.921829
9.1;1.645492491;16.674602
9.499994;1.605347626;16.494601
9.499994;1.585713792;16.268771
9.999994;1.538064988;16.075874
9.999994;1.546163355;16.169777
9.399988;1.600124128;16.374506
8.800013;1.658223071;16.663284
8.7000065;1.691459246;16.905574
8.6;1.710199464;17.073268
8.7000065;1.71078373;17.133212
8.399988;1.747301048;17.329738
8.2000065;1.778090017;17.509456
8.399988;1.779313151;17.582745
8.300013;1.799381648;17.764359
8.2000065;1.821086798;17.922374
7.999994;1.844074893;18.029086
7.8999877;1.863298057;18.179436
7.800012;1.885463351;18.329071
7.700006;1.910454966;18.507321
7.499994;1.938954452;18.663618
7.3999877;1.964524666;18.857944
6.3999877;2.073692686;19.34745
5.800012;2.165468801;19.81542
5.6;2.222832448;20.224901
5.700006;2.23171177;20.366032
6.1;2.203087643;20.35755
6.499994;2.163270486;20.230571
6.700006;2.159188852;20.245583
6.800012;2.150264203;20.301642
7.3999877;2.114420596;20.338702
7.6;2.108359264;20.357051
8.1;1.675635723;16.433748
8.2000065;1.6623928;16.363329
7.800012;1.684538344;16.370538
7.499994;1.748212987;16.848315
7.200006;1.726570122;16.453271
7.300012;1.707830715;16.33745
7.6;1.392469205;13.478232
7.6;1.061411878;10.2495544
7.999994;1.045824746;10.246565
8.399988;1.262630419;12.5166824
8.399988;1.273601993;12.599273
8.399988;1.222296597;12.120095
8.7000065;1.261105902;12.615683
8.7000065;1.264085982;12.641402
8.7000065;1.242044002;12.429311
8.499994;1.493704933;14.856073
8.399988;1.328234066;13.171465
8.300013;1.079503585;10.6759705
8.399988;1.397615064;13.85551
8.399988;1.016555627;10.0605934
8.399988;1.149247193;11.3836494
8.6;1.125781692;11.258997
8.7000065;1.082993637;10.842649
8.6;0.884058953;8.83667
8.399988;0.90856362;9.015726
8.399988;0.974858213;9.662894
8.399988;0.672084763;6.662153
8.6;0.66299761;6.611797
8.7000065;0.753579436;7.5268555
8.6;0.970385448;9.6777534
8.6;1.044401247;10.427821
8.7000065;0.962466117;9.623744
8.6;0.851243685;8.492744
8.499994;0.796219194;7.921886
8.300013;0.827369438;8.16609
7.999994;0.874941931;8.5584236
7.300012;0.923741558;8.837544
7.300012;0.883040396;8.449737
6.999994;0.803352942;7.6139275
6.8999877;0.962173699;9.095005
6.8999877;0.753670897;7.1399666
6.800012;0.503032953;4.7405624
6.800012;0.667172457;6.293688
6.800012;0.599136745;5.6484745
6.999994;0.724637883;6.884139
7.3999877;0.792610812;7.623244
7.6;0.984880572;9.526872
7.800012;0.792009788;7.70468
7.499994;1.031039579;9.932262
7.700006;1.073146159;10.392324
8.300013;1.019555126;10.090482
8.499994;0.997670738;9.910894
8.800013;1.083239638;10.8792404
8.7000065;0.975690643;9.771493
9.300013;0.769850958;7.8485565
9.399988;0.818713292;8.386762
9.6;0.663239186;6.83702
9.899988;0.772074215;8.045687
10.399988;0.885031284;9.358879
10.499994;0.885905728;9.392528
10.7000065;0.888589229;9.49239
10.999994;0.839431253;9.066222
10.899988;0.585640259;6.3025223
11.999994;0.634645086;7.0951485
12.2000065;0.598904732;6.733958
11.6;0.603224166;6.654394
11.2000065;0.619929667;6.753397
11.2000065;0.56921569;6.1919865
11.399988;0.472689686;5.1786396
11.999994;0.565031115;6.3227318
11.6;0.59746142;6.5903595
11.6;0.620919932;6.8526276
11.2000065;0.726022857;7.89723
10.7000065;0.655863698;7.007585
10.499994;0.793754479;8.4194786
10.1;0.835428911;8.747564
9.399988;0.812732315;8.319726
9.6;0.79041358;8.1395744
9.899988;0.836863685;8.709059
9.6;0.890595236;9.1778694
8.899988;0.913474014;9.2052284
8.6;0.890045118;8.887266
8.2000065;0.916214501;9.023084
7.8999877;1.02296285;9.966958
7.800012;1.05083915;10.216199
7.499994;1.087930213;10.4830666
7.6;1.107659503;10.686838
7.200006;1.179954846;11.28032
7.8999877;1.053175275;10.275598
9.300013;0.990796344;10.110142
9.1;1.017065997;10.32074
8.800013;0.992478162;9.955354
9.2000065;1.071440808;10.8995544
9.399988;1.058692728;10.833157
9.6;1.016541168;10.4695305
9.399988;1.06885796;10.930233
8.7000065;1.109646363;11.1194984
6.800012;1.242430133;11.714674
6.8999877;1.26422281;11.9684746
6.700006;1.034912953;9.714742
6.1;1.303222713;12.0520805
5.3999877;1.453188059;13.165445
3.8999877;1.582034653;13.72466
3.8999877;1.615049175;14.006718
4.1;1.615418865;14.096442
4.800012;1.564022414;13.944537
4.800012;1.576514696;14.001472
5.499994;1.531963681;13.915761
6.6;1.455290121;13.632518
6.999994;1.351700348;12.82657
5.999994;1.464312314;13.483542
5.3999877;1.555314808;14.070717
5.700006;1.404058345;12.818558
6.499994;1.383993336;12.92318
7.300012;1.403792926;13.456616
7.999994;1.078175084;10.532817
8.7000065;1.161071209;11.6222855
8.999994;1.218768511;12.307674
9.2000065;1.184525521;12.02981
8.999994;1.164031781;11.760876
8.800013;1.222880812;12.25558
8.499994;1.279263391;12.717984
8.2000065;1.303468679;12.818393
7.6;1.210045118;11.7004036
8.1;1.307790863;12.82671
7.3999877;1.377996433;13.231073
6.999994;1.379615575;13.0954
7.200006;1.310036226;12.497997
7.300012;1.281811402;12.274529
7.800012;1.233302524;11.9766685
7.300012;1.262718111;12.099673
6.6;1.336577115;12.552599
6.300012;1.326408237;12.3583374
5.999994;1.411612766;13.002502
5.8999877;1.409805463;12.956416
5.1;1.560429911;13.977509
4.3999877;1.601129864;14.104367
5.1;1.551267525;13.929532
5.3999877;1.619319533;14.648978
6.999994;1.457076997;13.843163
8.6;1.40403329;13.998912
9.7000065;1.285484946;13.279639
10.7000065;1.164353316;12.449944
10.899988;1.035056595;11.127067
10.300013;0.957975449;10.110564
9.499994;1.116086681;11.447505
9.1;1.216825539;12.319275
9.2000065;1.216964844;12.362354
8.899988;1.218702196;12.280197
8.999994;1.231816541;12.435979
9.899988;1.124869679;11.687638
10.2000065;0.698424452;7.335059
9.800013;0.656730377;6.809566
10.399988;0.593550508;6.2722965
9.7000065;0.572459353;5.9098316
8.999994;0.525220796;5.3163074
8.899988;0.517442072;5.205895
6.999994;0.6304867;5.981084
6.499994;0.689896851;6.446721
7.200006;0.68787699;6.564688
5.800012;0.946357185;8.670417
6.1;0.739875642;6.840782
6.700006;0.622676637;5.853876
7.700006;0.637876989;6.1769226
9.1;0.674465317;6.843582
10.499994;0.670557995;7.117492
11.499994;0.581419179;6.3990593
9.899988;0.661803575;6.870361
9.499994;0.754392014;7.746952
9.1;0.603716575;6.129493
8.800013;0.62924329;6.3134914
8.6;0.675986334;6.740108
8.7000065;0.624486217;6.249625
8.800013;0.645768168;6.478017
8.800013;0.61747725;6.1956818
8.800013;0.602612761;6.0463844
8.6;0.500365254;4.9871082
8.399988;0.456418631;4.528345
8.300013;0.419612643;4.1469967
7.6;0.525369183;5.0789772
7.800012;0.469460445;4.569114
7.6;0.469701958;4.5385777
7.300012;0.506936492;4.8510544
6.200006;0.659930338;6.1105892
4.999994;0.678531948;6.0709316
3.700006;0.795366136;6.854441
2.9999938;0.843692084;7.137176
3.8999877;0.811418324;7.035178
4.499994;0.934652214;8.261465
5.200006;0.9785171;8.781851
5.800012;1.072117064;9.815082
6.1;0.926803991;8.5754715
5.800012;0.947518316;8.6769035
4.300012;1.024649359;8.994416
2.800012;1.158409577;9.75244
2.1;1.341300568;11.075455
1.7000061;1.412082991;11.5207344
1.1;1.393903877;11.223314
0.80001223;1.278754848;10.207772
1.1;1.391189622;11.1906685
0.80001223;1.511651004;12.070086
0.6;1.68074663;13.380853
0.3999878;1.72544443;13.675949
0.1;1.530747614;12.016375
0.1;1.40867292;11.050865
1.1;1.40778051;11.320033
2.700006;1.076360718;9.040582
3.8999877;1.115279715;9.691032
4.499994;0.936060004;8.255146
5.300012;0.865804826;7.795647
5.3999877;0.683536427;6.1903687
5.999994;0.744665206;6.865059
6.300012;1.086734246;10.082906
6.999994;0.915837435;8.69221
7.1;0.977083958;9.304137
7.499994;0.785231789;7.565479
6.8999877;0.928589246;8.778469
5.700006;1.066716781;9.7483246
4.800012;1.394617741;12.402157
4.200006;1.281668967;11.195074
3.200006;1.137205797;9.6580666
3.200006;1.236844319;10.537655
2.700006;1.271775056;10.6834236
1.9999939;1.101415771;9.077299
2.1;0.974178264;8.045785
1.3000122;1.158342365;9.368248
0.3999878;1.302482225;10.289188
1.2000061;1.257137497;10.142009
1.2000061;1.264002086;10.180886
1.1;1.282000572;10.312992
1.2000061;1.179587454;9.51747
1.2000061;1.316903333;10.6347755
1.3000122;1.367746465;11.067017
0.9999939;1.224290796;9.837912
0.80001223;1.161992464;9.294601
0.9999939;1.189126039;9.55775
0.8999878;1.026081186;8.221536
1.1;1.508826215;12.146383
2.1;1.403189152;11.583003
3.1;1.291205691;10.96552
3.700006;1.457109591;12.590309
2.6;1.625378763;13.613748
0.7000061;2.013097438;16.070215
0.4999939;2.21335434;17.521489
0.3999878;2.00429235;15.83207
0.2000061;2.030286374;15.987567
-0.2999939;1.941298985;15.08863
-0.6000122;1.655569982;12.785569
-0.4;1.677193543;13.000133
0.2000061;1.558444932;12.2517914
0.8999878;1.611336624;12.902472
1.7000061;1.605823344;13.110321
2.6;1.460500003;12.215537
2.8999877;1.422037478;12.014171
2.8999877;1.400927131;11.83469
3.1;1.492231174;12.668149
3.3999877;1.400019058;11.958824
4.300012;1.248032525;10.9436226
4.999994;1.281342462;11.450898
5.3999877;1.341309733;12.153307
6.499994;1.214145631;11.3431946
6.800012;1.275049009;12.014049
6.300012;1.057126126;9.823401
5.700006;0.959461979;8.7542656
5.999994;1.074262725;9.908338
5.999994;1.045955173;9.6267715
6.300012;1.109945832;10.300111
6.1;1.142029709;10.527699
6.3999877;1.110925675;10.353452
6.6;1.051337703;9.8517715
6.999994;0.719440867;6.817711
6.8999877;0.708001158;6.705833
7.1;0.630504763;6.00513
7.999994;0.481106645;4.7079514
7.800012;0.551175646;5.3672768
7.300012;0.930788829;8.919316
7.499994;0.957753403;9.221046
7.800012;0.968265662;9.4071625
7.499994;0.875376052;8.441193
7.3999877;1.107432317;10.64184
7.200006;1.063504935;10.155207
7.300012;0.983960973;9.4152176
7.300012;0.969534482;9.290112
7.3999877;0.876236381;8.410881
7.6;1.042665275;10.076504
7.800012;1.071387716;10.433859
7.300012;1.127173726;10.787496
6.8999877;1.345687491;12.7119896
6.3999877;1.442786989;13.433125
6.200006;1.496455481;13.877559
6.1;1.523436747;14.076125
5.999994;1.448925065;13.343376
6.1;1.522327535;14.055586
6.1;1.613876758;14.915059
6.200006;1.601192472;14.822652
6.1;1.867843394;17.259187
6.200006;1.662838227;15.395062
6.200006;1.667431372;15.435124
6.1;1.915987405;17.688054
5.999994;1.589461461;14.63414
5.800012;1.629409957;14.91889
5.8999877;1.706977693;15.679192
6.1;1.724712955;15.875677
5.8999877;1.751209817;16.069409
5.999994;1.717433273;15.812129
5.8999877;1.665139793;15.313495
5.800012;1.508261499;13.796011
5.700006;1.508131535;13.770995
5.6;1.70646048;15.556496
5.6;1.770738049;16.099103
5.499994;1.823253295;16.55557
5.6;1.839568055;16.733081
5.300012;1.842578987;16.620313
5.200006;1.841131698;16.554796
5.300012;1.856200229;16.739532
4.999994;1.935909951;17.366026
5.1;1.855578611;16.663167
5.1;1.916612452;17.215492
4.8999877;1.943366908;17.34621
4.499994;1.983327881;17.468262
4.700006;2.001611386;17.763226
4.499994;2.362792603;20.863913
4.499994;2.447361905;21.570836
4.6;2.099602624;18.590356
4.499994;1.67677118;14.800989
4.3999877;1.698392752;14.966156
4.3999877;1.782474194;15.672983
4.499994;1.849783029;16.30001
4.300012;1.926692272;16.894534
4.300012;1.479470685;12.995338
4.300012;1.95419771;17.111633
4.3999877;1.618030447;14.204552
4.3999877;1.783507006;15.689687
4.6;1.980966605;17.51629
4.6;1.771223485;15.668439
4.6;1.80049589;15.941692
4.499994;1.929986339;17.015639
4.499994;2.081661514;18.329648
4.499994;2.46040241;21.746027
4.3999877;2.212162499;19.440355
4.300012;1.973384878;17.292401
4.300012;2.169791606;19.052911
4.300012;2.111785015;18.517146
4.300012;2.082799486;18.268607
4.200006;2.036066398;17.818134
4.300012;2.062574044;18.111086
4.200006;2.042682379;17.86206
4.300012;2.070392443;18.18733
4.300012;2.093671427;18.327505
4.200006;2.1152891;18.516342
4.3999877;2.1066838;18.516214
4.300012;2.155098441;18.928754
4.300012;2.110121494;18.511896
4.1;2.093380121;18.248451
3.8999877;2.01786248;17.515088
4.200006;1.981898968;17.350917
4.1;2.194371405;19.152924
4.1;1.966030066;17.132451
4.200006;1.898488062;16.59877
3.800012;2.026415609;17.529552
3.6;2.721706115;23.413972
3.200006;2.278909248;19.406335
3.700006;2.720683569;23.425279
3.700006;2.436517129;21.025891
3.800012;2.253688021;19.490237
3.700006;2.282109561;19.671313
3.700006;2.395936861;20.654382
3.6;1.993468554;17.146329
3.3999877;1.630482228;13.902292
3.3999877;1.685861643;14.414555
3.3999877;1.746737661;14.932562
3.300012;1.746655152;14.911292
3.300012;1.811227133;15.442732
3.1;1.838694381;15.600772
3.8999877;1.559071613;13.544168
3.8999877;1.85365058;16.094832
3.8999877;1.792676388;15.564035
4.200006;1.761830723;15.40372
3.9999938;2.138198736;18.609032
3.9999938;2.030800452;17.661182
4.200006;2.078449951;18.177219
4.200006;1.932902109;16.914133
4.3999877;2.004288566;17.620331
4.3999877;1.858495075;16.371347
4.499994;2.078624468;18.332994
4.700006;2.061289186;18.296748
4.8999877;1.895960685;16.938684
4.999994;1.949875845;17.463057
5.1;1.741909358;15.608672
5.200006;1.830789107;16.481496
5.200006;1.583893035;14.26438
5.200006;1.511298054;13.611133
5.200006;1.486159801;13.359042
5.499994;1.449055223;13.14452
5.6;1.427992537;13.011684
5.3999877;1.411483127;12.765411
5.3999877;1.406756271;12.7282974
5.200006;1.440929759;12.985875
5.300012;1.445431887;13.043701
5.300012;1.549179999;13.970839
5.200006;1.270566249;11.42366
5.300012;1.539412452;13.896854
5.3999877;1.406251286;12.7111275
5.3999877;1.512838864;13.688817
5.3999877;1.431606163;12.960995
5.1;1.672613413;15.02667
5.1;1.847841451;16.590877
5.1;1.809134157;16.221857
5.300012;2.301108307;20.789793
5.499994;2.377493866;21.573868
5.6;2.380298112;21.642673
5.999994;2.341636235;21.5636
6.700006;2.264267632;21.322296
6.999994;2.229945579;21.164178
7.300012;2.192049014;20.992313
7.800012;2.127847064;20.726108
7.800012;2.120335325;20.592322
8.499994;2.039337068;20.248627
8.6;2.01102438;20.024759
8.300013;2.021766757;19.97926
8.1;2.031665708;19.94726
7.8999877;2.041056435;19.940848
8.499994;1.982348068;19.71165
8.899988;1.933203643;19.458138
9.399988;1.808606422;18.508688
9.899988;1.41965647;14.771275
9.800013;1.350984887;13.98621
9.499994;1.255238009;12.921257
9.800013;1.293242941;13.416586
10.1;1.266861767;13.270822
10.2000065;1.250310749;13.146498
9.800013;1.32388511;13.736972
9.6;1.368991346;14.100063
9.800013;1.371242057;14.210098
9.899988;1.521430706;15.837523
9.899988;1.531986858;15.944145
9.899988;1.363513941;14.174516
9.999994;1.481839751;15.488962
10.2000065;1.486910129;15.629425
10.7000065;1.441158085;15.413457
10.399988;1.28830137;13.647614
