Time,Total active power,Schedule,Space Temperature T1,Space Temperature T2,Av. Space Temperature,Supply Temperature,Empty trial schedule,Shut off schedule
2016-08-12 03:15:00,0.2,0,24.1,21.6,22.85,18.6,0,0
2016-08-12 03:30:00,0.2,0,24.0,21.6,22.8,18.5,0,0
2016-08-12 03:45:00,0.2,0,24.0,21.6,22.8,18.5,0,0
2016-08-12 04:00:00,0.2,0,24.0,21.5,22.75,18.4,0,0
2016-08-12 04:15:00,0.1,0,24.0,21.5,22.75,18.4,0,0
2016-08-12 04:30:00,0.2,0,24.0,21.5,22.75,18.4,0,0
2016-08-12 04:45:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-12 05:00:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-12 05:15:00,0.2,0,24.0,21.5,22.75,18.3,0,0
2016-08-12 05:30:00,0.2,0,24.0,21.4,22.7,18.3,0,0
2016-08-12 05:45:00,0.0,0,24.0,21.4,22.7,18.2,0,0
2016-08-12 06:00:00,0.2,0,23.9,21.4,22.65,18.1,0,0
2016-08-12 06:15:00,0.2,0,23.9,21.4,22.65,18.1,0,0
2016-08-12 06:30:00,0.1,0,23.9,21.4,22.65,18.0,0,0
2016-08-12 06:45:00,0.0,0,23.9,21.3,22.6,18.0,0,0
2016-08-12 07:00:00,0.0,0,23.9,21.4,22.65,18.0,0,0
2016-08-12 07:15:00,0.1,0,23.8,21.3,22.55,18.1,0,0
2016-08-12 07:30:00,0.0,0,23.8,21.3,22.55,18.2,0,0
2016-08-12 07:45:00,10.0,1,23.8,21.3,22.55,16.9,0,0
2016-08-12 08:00:00,17.5,1,23.5,21.2,22.35,17.6,0,0
2016-08-12 08:15:00,16.8,1,23.7,21.3,22.5,17.9,0,0
2016-08-12 08:30:00,17.5,1,23.8,21.6,22.7,18.4,0,0
2016-08-12 08:45:00,16.7,1,24.1,21.8,22.95,18.6,0,0
2016-08-12 09:00:00,17.1,1,24.3,21.9,23.1,18.9,0,0
2016-08-12 09:15:00,17.6,1,24.3,22.1,23.2,19.6,0,0
2016-08-12 09:30:00,0.0,1,24.5,22.3,23.4,19.8,0,0
2016-08-12 09:45:00,0.0,1,24.7,22.5,23.6,20.3,0,0
2016-08-12 10:00:00,0.0,1,24.8,22.6,23.7,20.6,0,0
2016-08-12 10:15:00,0.0,1,24.9,22.6,23.75,21.0,0,0
2016-08-12 10:30:00,30.1,1,24.9,22.6,23.75,18.4,0,0
2016-08-12 10:45:00,6.5,1,24.8,22.4,23.6,20.2,0,0
2016-08-12 11:00:00,6.8,1,24.9,22.4,23.65,21.0,0,0
2016-08-12 11:15:00,30.4,1,25.1,22.4,23.75,18.4,0,0
2016-08-12 11:30:00,7.0,1,24.9,22.3,23.6,20.5,0,0
2016-08-12 11:45:00,6.6,1,25.0,22.4,23.7,21.5,0,0
2016-08-12 12:00:00,30.4,1,25.1,22.4,23.75,17.9,0,0
2016-08-12 12:15:00,6.5,1,24.9,22.2,23.55,21.3,0,0
2016-08-12 12:30:00,30.6,1,25.1,22.4,23.75,18.3,0,0
2016-08-12 12:45:00,6.5,1,25.0,22.2,23.6,20.9,0,0
2016-08-12 13:00:00,7.0,1,25.1,22.4,23.75,20.7,0,0
2016-08-12 13:15:00,30.6,1,25.1,22.3,23.7,18.1,0,0
2016-08-12 13:30:00,6.9,1,24.9,22.3,23.6,21.6,0,0
2016-08-12 13:45:00,31.1,1,25.1,22.4,23.75,18.6,0,0
2016-08-12 14:00:00,30.9,1,25.0,22.3,23.65,20.7,0,0
2016-08-12 14:15:00,6.5,1,25.1,22.3,23.7,22.0,0,0
2016-08-12 14:30:00,31.1,1,25.1,22.3,23.7,18.5,0,0
2016-08-12 14:45:00,6.9,1,25.0,22.2,23.6,22.0,0,0
2016-08-12 15:00:00,30.9,1,25.2,22.4,23.8,18.6,0,0
2016-08-12 15:15:00,31.0,1,25.0,22.2,23.6,18.4,0,0
2016-08-12 15:30:00,6.4,1,25.0,22.3,23.65,22.2,0,0
2016-08-12 15:45:00,30.9,1,25.2,22.4,23.8,18.6,0,0
2016-08-12 16:00:00,31.0,1,25.1,22.3,23.7,18.4,0,0
2016-08-12 16:15:00,6.5,1,25.0,22.3,23.65,21.9,0,0
2016-08-12 16:30:00,31.0,1,25.2,22.4,23.8,18.5,0,0
2016-08-12 16:45:00,31.0,1,25.0,22.3,23.65,18.3,0,0
2016-08-12 17:00:00,0.1,1,25.1,22.4,23.75,20.1,0,1
2016-08-12 17:15:00,0.1,1,25.3,22.6,23.95,21.9,0,1
2016-08-12 17:30:00,0.0,1,25.4,22.8,24.1,23.1,0,1
2016-08-12 17:45:00,0.0,1,25.5,22.9,24.2,24.1,0,1
2016-08-12 18:00:00,0.1,1,25.5,23.0,24.25,24.9,0,1
2016-08-12 18:15:00,0.0,1,25.5,23.0,24.25,25.2,0,1
2016-08-12 18:30:00,0.1,1,25.6,23.1,24.35,25.6,0,1
2016-08-12 18:45:00,0.0,1,25.6,23.0,24.3,25.8,0,1
2016-08-12 19:00:00,0.0,1,25.5,23.0,24.25,25.8,0,1
2016-08-12 19:15:00,16.3,1,25.7,23.0,24.35,22.8,0,0
2016-08-12 19:30:00,30.5,1,25.4,22.8,24.1,17.9,0,0
2016-08-12 19:45:00,30.5,1,25.0,22.5,23.75,17.5,0,0
2016-08-12 20:00:00,6.4,1,24.9,22.3,23.6,20.9,0,0
2016-08-12 20:15:00,30.2,1,25.1,22.4,23.75,17.4,0,0
2016-08-12 20:30:00,30.0,1,24.9,22.4,23.65,17.0,0,0
2016-08-12 20:45:00,6.5,1,24.9,22.4,23.65,20.8,0,0
2016-08-12 21:00:00,30.0,1,25.1,22.6,23.85,17.1,0,0
2016-08-12 21:15:00,6.4,1,24.8,22.4,23.6,19.6,0,0
2016-08-12 21:30:00,7.3,1,24.9,22.5,23.7,20.7,0,0
2016-08-12 21:45:00,0.1,0,25.1,22.7,23.9,20.6,0,0
2016-08-12 22:00:00,0.0,0,25.1,22.7,23.9,20.5,0,0
2016-08-12 22:15:00,0.0,0,25.1,22.5,23.8,20.4,0,0
2016-08-12 22:30:00,0.0,0,25.1,22.5,23.8,20.3,0,0
2016-08-12 22:45:00,0.2,0,24.9,22.4,23.65,20.2,0,0
2016-08-12 23:00:00,0.2,0,24.7,22.3,23.5,20.1,0,0
2016-08-12 23:15:00,0.1,0,24.7,22.2,23.45,20.0,0,0
2016-08-12 23:30:00,0.1,0,24.6,22.1,23.35,19.9,0,0
2016-08-12 23:45:00,0.2,0,24.5,22.1,23.3,19.7,0,0
2016-08-13 00:00:00,0.2,0,24.5,22.0,23.25,19.6,0,0
2016-08-13 00:15:00,0.2,0,24.5,22.0,23.25,19.5,0,0
2016-08-13 00:30:00,0.1,0,24.5,21.9,23.2,19.4,0,0
2016-08-13 00:45:00,0.1,0,24.4,21.9,23.15,19.3,0,0
2016-08-13 01:00:00,0.2,0,24.4,21.9,23.15,19.2,0,0
2016-08-13 01:15:00,0.1,0,24.3,21.8,23.05,19.1,0,0
2016-08-13 01:30:00,0.1,0,24.3,21.8,23.05,19.1,0,0
2016-08-13 01:45:00,0.2,0,24.3,21.8,23.05,19.1,0,0
2016-08-13 02:00:00,0.1,0,24.3,21.7,23.0,19.1,0,0
2016-08-13 02:15:00,0.1,0,24.2,21.7,22.95,19.0,0,0
2016-08-13 02:30:00,0.1,0,24.2,21.7,22.95,18.9,0,0
2016-08-13 02:45:00,0.1,0,24.2,21.7,22.95,18.9,0,0
2016-08-13 03:00:00,0.1,0,24.2,21.6,22.9,18.8,0,0
2016-08-13 03:15:00,0.2,0,24.1,21.6,22.85,18.7,0,0
2016-08-13 03:30:00,0.2,0,24.1,21.6,22.85,18.7,0,0
2016-08-13 03:45:00,0.2,0,24.0,21.6,22.8,18.6,0,0
2016-08-13 04:00:00,0.2,0,24.0,21.5,22.75,18.6,0,0
2016-08-13 04:15:00,0.1,0,24.0,21.5,22.75,18.5,0,0
2016-08-13 04:30:00,0.2,0,24.0,21.5,22.75,18.5,0,0
2016-08-13 04:45:00,0.1,0,24.0,21.5,22.75,18.4,0,0
2016-08-13 05:00:00,0.0,0,24.0,21.5,22.75,18.4,0,0
2016-08-13 05:15:00,0.2,0,24.0,21.5,22.75,18.3,0,0
2016-08-13 05:30:00,0.1,0,24.0,21.5,22.75,18.3,0,0
2016-08-13 05:45:00,0.1,0,24.0,21.4,22.7,18.3,0,0
2016-08-13 06:00:00,0.1,0,24.0,21.4,22.7,18.2,0,0
2016-08-13 06:15:00,0.2,0,24.0,21.4,22.7,18.2,0,0
2016-08-13 06:30:00,0.1,0,23.9,21.4,22.65,18.2,0,0
2016-08-13 06:45:00,0.1,0,23.9,21.3,22.6,18.1,0,0
2016-08-13 07:00:00,0.2,0,23.9,21.3,22.6,18.1,0,0
2016-08-13 07:15:00,0.2,0,23.8,21.3,22.55,18.1,0,0
2016-08-13 07:30:00,0.1,0,23.8,21.3,22.55,18.2,0,0
2016-08-13 07:45:00,9.5,1,23.8,21.3,22.55,17.3,0,0
2016-08-13 08:00:00,17.1,1,23.6,21.2,22.4,17.9,0,0
2016-08-13 08:15:00,17.3,1,23.7,21.4,22.55,18.3,0,0
2016-08-13 08:30:00,17.3,1,23.9,21.6,22.75,18.9,0,0
2016-08-13 08:45:00,0.1,1,24.2,21.9,23.05,19.4,0,0
2016-08-13 09:00:00,0.2,1,24.5,22.2,23.35,19.8,0,0
2016-08-13 09:15:00,0.0,1,24.6,22.3,23.45,20.2,0,0
2016-08-13 09:30:00,0.0,1,24.7,22.4,23.55,20.5,0,0
2016-08-13 09:45:00,0.0,1,24.8,22.4,23.6,20.7,0,0
2016-08-13 10:00:00,0.0,1,24.9,22.5,23.7,21.0,0,0
2016-08-13 10:15:00,16.2,1,25.0,22.5,23.75,21.2,0,0
2016-08-13 10:30:00,29.8,1,25.0,22.6,23.8,17.0,0,0
2016-08-13 10:45:00,6.5,1,24.7,22.3,23.5,20.3,0,0
2016-08-13 11:00:00,6.5,1,24.9,22.4,23.65,20.6,0,0
2016-08-13 11:15:00,29.9,1,24.9,22.4,23.65,17.3,0,0
2016-08-13 11:30:00,7.0,1,24.9,22.4,23.65,20.7,0,0
2016-08-13 11:45:00,30.1,1,25.0,22.5,23.75,17.2,0,0
2016-08-13 12:00:00,7.2,1,24.9,22.4,23.65,20.5,0,0
2016-08-13 12:15:00,30.4,1,25.1,22.5,23.8,18.1,0,0
2016-08-13 12:30:00,30.1,1,25.0,22.5,23.75,17.5,0,0
2016-08-13 12:45:00,30.2,1,24.9,22.4,23.65,17.6,0,0
2016-08-13 13:00:00,6.5,1,24.9,22.3,23.6,21.4,0,0
2016-08-13 13:15:00,30.2,1,25.1,22.5,23.8,17.9,0,0
2016-08-13 13:30:00,6.5,1,24.9,22.3,23.6,21.0,0,0
2016-08-13 13:45:00,30.1,1,25.1,22.4,23.75,18.0,0,0
2016-08-13 14:00:00,6.4,1,24.9,22.2,23.55,20.8,0,0
2016-08-13 14:15:00,30.3,1,25.1,22.4,23.75,18.0,0,0
2016-08-13 14:30:00,30.2,1,25.0,22.3,23.65,17.5,0,0
2016-08-13 14:45:00,6.8,1,25.0,22.3,23.65,21.2,0,0
2016-08-13 15:00:00,30.3,1,25.2,22.4,23.8,17.8,0,0
2016-08-13 15:15:00,7.0,1,25.0,22.2,23.6,21.5,0,0
2016-08-13 15:30:00,30.5,1,25.2,22.5,23.85,18.1,0,0
2016-08-13 15:45:00,30.7,1,25.0,22.3,23.65,18.0,0,0
2016-08-13 16:00:00,6.7,1,25.0,22.2,23.6,20.4,0,0
2016-08-13 16:15:00,30.7,1,25.1,22.4,23.75,18.5,0,0
2016-08-13 16:30:00,30.6,1,25.1,22.4,23.75,17.9,0,0
2016-08-13 16:45:00,6.8,1,24.9,22.3,23.6,21.4,0,0
2016-08-13 17:00:00,0.1,1,25.2,22.6,23.9,21.9,0,1
2016-08-13 17:15:00,0.0,1,25.4,22.7,24.05,23.0,0,1
2016-08-13 17:30:00,0.0,1,25.5,22.9,24.2,23.9,0,1
2016-08-13 17:45:00,0.1,1,25.6,23.0,24.3,24.5,0,1
2016-08-13 18:00:00,0.1,1,25.6,23.0,24.3,24.7,0,1
2016-08-13 18:15:00,0.1,1,25.6,23.0,24.3,25.0,0,1
2016-08-13 18:30:00,0.0,1,25.7,23.0,24.35,25.2,0,1
2016-08-13 18:45:00,0.1,1,25.7,23.1,24.4,25.3,0,1
2016-08-13 19:00:00,0.0,1,25.7,23.2,24.45,25.3,0,1
2016-08-13 19:15:00,16.7,1,25.7,23.1,24.4,22.5,0,0
2016-08-13 19:30:00,30.4,1,25.5,22.9,24.2,17.8,0,0
2016-08-13 19:45:00,30.1,1,25.2,22.6,23.9,17.5,0,0
2016-08-13 20:00:00,30.3,1,25.0,22.4,23.7,17.3,0,0
2016-08-13 20:15:00,6.5,1,24.8,22.4,23.6,20.8,0,0
2016-08-13 20:30:00,30.3,1,25.1,22.5,23.8,17.4,0,0
2016-08-13 20:45:00,6.4,1,24.8,22.4,23.6,19.5,0,0
2016-08-13 21:00:00,7.3,1,24.9,22.4,23.65,20.7,0,0
2016-08-13 21:15:00,29.9,1,25.0,22.5,23.75,17.0,0,0
2016-08-13 21:30:00,7.0,1,24.8,22.4,23.6,20.1,0,0
2016-08-13 21:45:00,0.0,0,25.0,22.6,23.8,20.2,0,0
2016-08-13 22:00:00,0.1,0,25.1,22.7,23.9,20.2,0,0
2016-08-13 22:15:00,0.1,0,25.1,22.5,23.8,20.1,0,0
2016-08-13 22:30:00,0.0,0,24.9,22.5,23.7,20.0,0,0
2016-08-13 22:45:00,0.0,0,24.8,22.4,23.6,20.0,0,0
2016-08-13 23:00:00,0.0,0,24.7,22.4,23.55,19.9,0,0
2016-08-13 23:15:00,0.1,0,24.7,22.3,23.5,19.8,0,0
2016-08-13 23:30:00,0.2,0,24.6,22.2,23.4,19.7,0,0
2016-08-13 23:45:00,0.2,0,24.6,22.1,23.35,19.6,0,0
2016-08-14 00:00:00,0.2,0,24.5,22.1,23.3,19.5,0,0
2016-08-14 00:15:00,0.2,0,24.5,22.0,23.25,19.4,0,0
2016-08-14 00:30:00,0.1,0,24.5,22.0,23.25,19.3,0,0
2016-08-14 00:45:00,0.1,0,24.4,21.9,23.15,19.3,0,0
2016-08-14 01:00:00,0.1,0,24.4,21.9,23.15,19.2,0,0
2016-08-14 01:15:00,0.2,0,24.3,21.8,23.05,19.2,0,0
2016-08-14 01:30:00,0.0,0,24.3,21.8,23.05,19.2,0,0
2016-08-14 01:45:00,0.2,0,24.3,21.8,23.05,19.1,0,0
2016-08-14 02:00:00,0.1,0,24.2,21.7,22.95,19.1,0,0
2016-08-14 02:15:00,0.2,0,24.2,21.7,22.95,19.0,0,0
2016-08-14 02:30:00,0.1,0,24.2,21.7,22.95,19.0,0,0
2016-08-14 02:45:00,0.1,0,24.2,21.7,22.95,18.9,0,0
2016-08-14 03:00:00,0.1,0,24.2,21.6,22.9,18.9,0,0
2016-08-14 03:15:00,0.2,0,24.1,21.6,22.85,18.9,0,0
2016-08-14 03:30:00,0.2,0,24.1,21.6,22.85,18.9,0,0
2016-08-14 03:45:00,0.2,0,24.0,21.5,22.75,18.9,0,0
2016-08-14 04:00:00,0.2,0,24.0,21.5,22.75,18.9,0,0
2016-08-14 04:15:00,0.1,0,24.0,21.5,22.75,18.9,0,0
2016-08-14 04:30:00,0.1,0,24.0,21.5,22.75,18.9,0,0
2016-08-14 04:45:00,0.2,0,24.0,21.5,22.75,18.8,0,0
2016-08-14 05:00:00,0.1,0,24.0,21.5,22.75,18.8,0,0
2016-08-14 05:15:00,0.2,0,24.0,21.5,22.75,18.8,0,0
2016-08-14 05:30:00,0.1,0,23.9,21.4,22.65,18.8,0,0
2016-08-14 05:45:00,0.1,0,23.9,21.4,22.65,18.8,0,0
2016-08-14 06:00:00,0.2,0,23.9,21.4,22.65,18.8,0,0
2016-08-14 06:15:00,0.2,0,23.9,21.4,22.65,18.8,0,0
2016-08-14 06:30:00,0.1,0,23.9,21.4,22.65,18.7,0,0
2016-08-14 06:45:00,0.1,0,23.9,21.4,22.65,18.8,0,0
2016-08-14 07:00:00,0.1,0,23.8,21.3,22.55,18.7,0,0
2016-08-14 07:15:00,0.2,0,23.8,21.4,22.6,18.8,0,0
2016-08-14 07:30:00,0.2,0,23.8,21.3,22.55,18.8,0,0
2016-08-14 07:45:00,0.1,0,23.8,21.3,22.55,18.8,0,0
2016-08-14 08:00:00,0.2,0,23.8,21.3,22.55,18.9,0,0
2016-08-14 08:15:00,0.2,0,23.7,21.3,22.5,18.9,0,0
2016-08-14 08:30:00,0.2,0,23.7,21.3,22.5,19.0,0,0
2016-08-14 08:45:00,0.0,0,23.7,21.3,22.5,19.2,0,0
2016-08-14 09:00:00,0.0,0,23.7,21.3,22.5,19.4,0,0
2016-08-14 09:15:00,0.0,0,23.7,21.3,22.5,19.7,0,0
2016-08-14 09:30:00,0.0,0,23.7,21.3,22.5,20.0,0,0
2016-08-14 09:45:00,0.0,1,23.8,21.6,22.7,20.4,0,0
2016-08-14 10:00:00,0.0,1,24.0,21.9,22.95,20.9,0,0
2016-08-14 10:15:00,0.1,1,24.1,22.0,23.05,21.2,0,0
2016-08-14 10:30:00,0.0,1,24.3,22.1,23.2,21.7,0,0
2016-08-14 10:45:00,0.0,1,24.5,22.2,23.35,22.2,0,0
2016-08-14 11:00:00,0.0,1,24.6,22.3,23.45,22.7,0,0
2016-08-14 11:15:00,0.0,1,24.7,22.4,23.55,23.3,0,0
2016-08-14 11:30:00,0.0,1,24.8,22.5,23.65,23.7,0,0
2016-08-14 11:45:00,16.1,1,24.9,22.6,23.75,22.3,0,0
2016-08-14 12:00:00,30.3,1,25.0,22.7,23.85,17.4,0,0
2016-08-14 12:15:00,6.7,1,24.7,22.5,23.6,19.9,0,0
2016-08-14 12:30:00,7.2,1,24.7,22.5,23.6,20.9,0,0
2016-08-14 12:45:00,30.5,1,24.9,22.6,23.75,17.3,0,0
2016-08-14 13:00:00,6.6,1,24.7,22.4,23.55,21.0,0,0
2016-08-14 13:15:00,30.6,1,24.9,22.6,23.75,18.0,0,0
2016-08-14 13:30:00,30.5,1,24.8,22.5,23.65,17.2,0,0
2016-08-14 13:45:00,6.4,1,24.8,22.4,23.6,20.8,0,0
2016-08-14 14:00:00,30.5,1,25.0,22.6,23.8,17.6,0,0
2016-08-14 14:15:00,6.7,1,24.7,22.4,23.55,20.1,0,0
2016-08-14 14:30:00,30.7,1,24.9,22.5,23.7,18.3,0,0
2016-08-14 14:45:00,30.7,1,25.0,22.5,23.75,17.5,0,0
2016-08-14 15:00:00,6.7,1,24.8,22.4,23.6,20.9,0,0
2016-08-14 15:15:00,30.6,1,25.0,22.6,23.8,17.8,0,0
2016-08-14 15:30:00,30.4,1,24.9,22.5,23.7,17.5,0,0
2016-08-14 15:45:00,0.0,0,25.0,22.6,23.8,19.4,0,0
2016-08-14 16:00:00,0.0,0,25.1,22.8,23.95,21.6,0,0
2016-08-14 16:15:00,0.0,0,25.1,22.7,23.9,23.2,0,0
2016-08-14 16:30:00,0.0,0,25.0,22.6,23.8,24.3,0,0
2016-08-14 16:45:00,0.1,0,24.8,22.5,23.65,25.4,0,0
2016-08-14 17:00:00,0.1,0,24.7,22.4,23.55,25.9,0,0
2016-08-14 17:15:00,0.0,0,24.7,22.4,23.55,26.6,0,0
2016-08-14 17:30:00,0.0,0,24.6,22.3,23.45,27.0,0,0
2016-08-14 17:45:00,0.1,0,24.6,22.3,23.45,27.3,0,0
2016-08-14 18:00:00,0.0,0,24.6,22.2,23.4,27.5,0,0
2016-08-14 18:15:00,0.0,0,24.6,22.3,23.45,27.6,0,0
2016-08-14 18:30:00,0.0,0,24.5,22.2,23.35,27.6,0,0
2016-08-14 18:45:00,0.0,0,24.5,22.2,23.35,27.5,0,0
2016-08-14 19:00:00,0.0,0,24.5,22.2,23.35,27.4,0,0
2016-08-14 19:15:00,0.0,0,24.5,22.1,23.3,27.1,0,0
2016-08-14 19:30:00,0.0,0,24.4,22.1,23.25,26.8,0,0
2016-08-14 19:45:00,0.1,0,24.4,22.0,23.2,26.4,0,0
2016-08-14 20:00:00,0.0,0,24.4,22.0,23.2,26.1,0,0
2016-08-14 20:15:00,0.0,0,24.4,22.0,23.2,25.7,0,0
2016-08-14 20:30:00,0.0,0,24.4,22.0,23.2,25.1,0,0
2016-08-14 20:45:00,0.0,0,24.3,22.0,23.15,24.6,0,0
2016-08-14 21:00:00,0.1,0,24.3,21.9,23.1,24.1,0,0
2016-08-14 21:15:00,0.0,0,24.3,21.9,23.1,23.5,0,0
2016-08-14 21:30:00,0.0,0,24.2,21.8,23.0,22.9,0,0
2016-08-14 21:45:00,0.1,0,24.2,21.8,23.0,22.2,0,0
2016-08-14 22:00:00,0.0,0,24.2,21.8,23.0,21.9,0,0
2016-08-14 22:15:00,0.1,0,24.2,21.8,23.0,21.4,0,0
2016-08-14 22:30:00,0.0,0,24.2,21.8,23.0,21.0,0,0
2016-08-14 22:45:00,0.1,0,24.1,21.7,22.9,20.5,0,0
2016-08-14 23:00:00,0.2,0,24.1,21.7,22.9,20.2,0,0
2016-08-14 23:15:00,0.1,0,24.1,21.7,22.9,19.9,0,0
2016-08-14 23:30:00,0.2,0,24.0,21.7,22.85,19.6,0,0
2016-08-14 23:45:00,0.1,0,24.0,21.7,22.85,19.4,0,0
2016-08-15 00:00:00,0.1,0,24.0,21.6,22.8,19.2,0,0
2016-08-15 00:15:00,0.2,0,24.0,21.6,22.8,19.1,0,0
2016-08-15 00:30:00,0.2,0,24.0,21.6,22.8,18.9,0,0
2016-08-15 00:45:00,0.1,0,24.0,21.5,22.75,18.7,0,0
2016-08-15 01:00:00,0.1,0,23.9,21.5,22.7,18.6,0,0
2016-08-15 01:15:00,0.1,0,23.9,21.5,22.7,18.5,0,0
2016-08-15 01:30:00,0.1,0,23.9,21.5,22.7,18.4,0,0
2016-08-15 01:45:00,0.1,0,23.9,21.5,22.7,18.3,0,0
2016-08-15 02:00:00,0.1,0,23.9,21.4,22.65,18.3,0,0
2016-08-15 02:15:00,0.2,0,23.9,21.4,22.65,18.2,0,0
2016-08-15 02:30:00,0.2,0,23.9,21.4,22.65,18.1,0,0
2016-08-15 02:45:00,0.2,0,23.9,21.4,22.65,18.1,0,0
2016-08-15 03:00:00,0.1,0,23.9,21.3,22.6,18.0,0,0
2016-08-15 03:15:00,0.2,0,23.8,21.3,22.55,18.0,0,0
2016-08-15 03:30:00,0.1,0,23.8,21.3,22.55,17.9,0,0
2016-08-15 03:45:00,0.0,0,23.7,21.2,22.45,17.9,0,0
2016-08-15 04:00:00,0.1,0,23.7,21.2,22.45,17.8,0,0
2016-08-15 04:15:00,0.2,0,23.7,21.2,22.45,17.8,0,0
2016-08-15 04:30:00,0.2,0,23.7,21.2,22.45,17.7,0,0
2016-08-15 04:45:00,0.0,0,23.7,21.2,22.45,17.7,0,0
2016-08-15 05:00:00,0.0,0,23.7,21.2,22.45,17.6,0,0
2016-08-15 05:15:00,0.2,0,23.7,21.2,22.45,17.6,0,0
2016-08-15 05:30:00,0.0,0,23.7,21.2,22.45,17.5,0,0
2016-08-15 05:45:00,0.0,0,23.6,21.2,22.4,17.4,0,0
2016-08-15 06:00:00,0.1,0,23.6,21.2,22.4,17.5,0,0
2016-08-15 06:15:00,0.2,0,23.6,21.2,22.4,17.4,0,0
2016-08-15 06:30:00,0.2,0,23.6,21.1,22.35,17.4,0,0
2016-08-15 06:45:00,0.2,0,23.5,21.1,22.3,17.3,0,0
2016-08-15 07:00:00,0.2,0,23.5,21.1,22.3,17.4,0,0
2016-08-15 07:15:00,0.0,0,23.4,21.0,22.2,17.4,0,0
2016-08-15 07:30:00,0.0,0,23.3,21.0,22.15,17.5,0,0
2016-08-15 07:45:00,8.7,1,23.3,21.0,22.15,15.1,0,0
2016-08-15 08:00:00,11.8,1,23.0,20.7,21.85,15.6,0,0
2016-08-15 08:15:00,14.8,1,22.9,20.9,21.9,16.5,0,0
2016-08-15 08:30:00,17.0,1,23.1,21.1,22.1,17.3,0,0
2016-08-15 08:45:00,17.4,1,23.3,21.3,22.3,18.4,0,0
2016-08-15 09:00:00,0.2,1,23.6,21.5,22.55,18.9,0,0
2016-08-15 09:15:00,0.1,1,23.9,21.8,22.85,19.3,0,0
2016-08-15 09:30:00,0.2,1,24.1,22.0,23.05,19.7,0,0
2016-08-15 09:45:00,0.0,1,24.2,22.1,23.15,20.2,0,0
2016-08-15 10:00:00,0.0,1,24.4,22.1,23.25,20.9,0,0
2016-08-15 10:15:00,0.0,1,24.4,22.1,23.25,21.6,0,0
2016-08-15 10:30:00,0.0,1,24.5,22.2,23.35,21.9,0,0
2016-08-15 10:45:00,0.0,1,24.6,22.3,23.45,22.5,0,0
2016-08-15 11:00:00,0.0,1,24.6,22.4,23.5,23.2,0,0
2016-08-15 11:15:00,0.0,1,24.7,22.4,23.55,23.8,0,0
2016-08-15 11:30:00,0.0,1,24.8,22.5,23.65,24.5,0,0
2016-08-15 11:45:00,0.0,1,24.8,22.6,23.7,25.1,0,0
2016-08-15 12:00:00,0.0,1,24.9,22.6,23.75,25.7,0,0
2016-08-15 12:15:00,16.2,1,25.1,22.7,23.9,20.0,0,0
2016-08-15 12:30:00,30.9,1,24.8,22.5,23.65,17.5,0,0
2016-08-15 12:45:00,6.6,1,24.7,22.4,23.55,21.1,0,0
2016-08-15 13:00:00,30.8,1,25.0,22.6,23.8,17.9,0,0
2016-08-15 13:15:00,6.9,1,24.8,22.4,23.6,20.9,0,0
2016-08-15 13:30:00,30.8,1,25.0,22.5,23.75,18.6,0,0
2016-08-15 13:45:00,31.1,1,24.9,22.5,23.7,18.0,0,0
2016-08-15 14:00:00,6.5,1,24.8,22.4,23.6,21.5,0,0
2016-08-15 14:15:00,30.8,1,25.1,22.5,23.8,18.2,0,0
2016-08-15 14:30:00,6.6,1,24.8,22.4,23.6,20.7,0,0
2016-08-15 14:45:00,30.8,1,25.0,22.4,23.7,19.3,0,0
2016-08-15 15:00:00,30.8,1,25.0,22.4,23.7,18.1,0,0
2016-08-15 15:15:00,7.1,1,24.9,22.3,23.6,21.6,0,0
2016-08-15 15:30:00,31.2,1,25.1,22.5,23.8,18.3,0,0
2016-08-15 15:45:00,6.6,1,24.9,22.3,23.6,21.3,0,0
2016-08-15 16:00:00,31.1,1,25.2,22.4,23.8,18.5,0,0
2016-08-15 16:15:00,31.2,1,25.0,22.4,23.7,18.0,0,0
2016-08-15 16:30:00,6.6,1,25.0,22.3,23.65,21.6,0,0
2016-08-15 16:45:00,30.7,1,25.1,22.4,23.75,18.0,0,0
2016-08-15 17:00:00,0.1,1,25.1,22.5,23.8,19.6,0,1
2016-08-15 17:15:00,0.0,1,25.2,22.6,23.9,21.3,0,1
2016-08-15 17:30:00,0.0,1,25.3,22.7,24.0,22.6,0,1
2016-08-15 17:45:00,0.0,1,25.3,22.7,24.0,23.4,0,1
2016-08-15 18:00:00,0.0,1,25.3,22.7,24.0,24.2,0,1
2016-08-15 18:15:00,0.0,1,25.3,22.8,24.05,24.7,0,1
2016-08-15 18:30:00,0.0,1,25.3,22.7,24.0,24.9,0,1
2016-08-15 18:45:00,0.1,1,25.4,22.8,24.1,25.0,0,1
2016-08-15 19:00:00,0.0,1,25.4,22.8,24.1,25.0,0,1
2016-08-15 19:15:00,16.2,1,25.4,22.9,24.15,22.3,0,0
2016-08-15 19:30:00,30.3,1,25.3,22.9,24.1,17.5,0,0
2016-08-15 19:45:00,30.2,1,24.9,22.6,23.75,17.1,0,0
2016-08-15 20:00:00,6.5,1,24.8,22.4,23.6,20.7,0,0
2016-08-15 20:15:00,30.1,1,25.0,22.6,23.8,17.0,0,0
