TDryBul;TDryBul-1;HDirNor;Daily_Sin;Daily_Cos;Weekly_Sin;Weekly_Cos;oveHeaPumY_u;oveHeaPumY_u-1;oveHeaPumY_u-2;reaTZon_y;reaTZon_y-1;reaTZon_y-2;delta_reaTZon_y
279.5;279.05;369;-0.608761429;-0.79335334;-0.836627762;-0.547771839;0;0.085857823;0.459247371;296.7578062;296.5807196;296.3409032;0.000160209
279.95;279.5;260.5441083;-0.707106781;-0.707106781;-0.846724199;-0.532032077;0;0;0.085857823;296.7579664;296.7578062;296.5807196;-0.165676046
280.0977273;279.95;114;-0.79335334;-0.608761429;-0.856524555;-0.516106274;0;0;0;296.5922904;296.7579664;296.7578062;-0.229342699
280.15;280.0977273;39.21880492;-0.866025404;-0.5;-0.866025404;-0.5;0;0;0;296.3629477;296.5922904;296.7579664;-0.242097654
280.2090909;280.15;0;-0.923879533;-0.382683432;-0.875223422;-0.483718887;0;0;0;296.12085;296.3629477;296.5922904;-0.278869102
279.95;280.2090909;0;-0.965925826;-0.258819045;-0.884115394;-0.467268628;0;0;0;295.8419809;296.12085;296.3629477;-0.334206632
279.1486111;279.95;0;-0.991444861;-0.130526192;-0.892698209;-0.450654976;0;0;0;295.5077743;295.8419809;296.12085;-0.299259847
278.25;279.1486111;0;-1;-9.06E-14;-0.900968868;-0.433883739;0;0;0;295.2085145;295.5077743;295.8419809;-0.266781001
277.4388889;278.25;0;-0.991444861;0.130526192;-0.908924477;-0.416960783;0;0;0;294.9417335;295.2085145;295.5077743;-0.235848803
276.75;277.4388889;0;-0.965925826;0.258819045;-0.916562256;-0.399892024;0;0;0;294.7058847;294.9417335;295.2085145;-0.218049973
276.5461538;276.75;0;-0.923879533;0.382683432;-0.923879533;-0.382683432;0;0;0;294.4878347;294.7058847;294.9417335;-0.204356825
276.45;276.5461538;0;-0.866025404;0.5;-0.930873749;-0.365341024;0;0;0;294.2834779;294.4878347;294.7058847;-0.197831344
276.0913462;276.45;0;-0.79335334;0.608761429;-0.937542459;-0.347870865;0;0;0;294.0856465;294.2834779;294.4878347;-0.185452203
275.75;276.0913462;0;-0.707106781;0.707106781;-0.94388333;-0.330279062;0;0;0;293.9001943;294.0856465;294.2834779;-0.173062833
275.45;275.75;0;-0.608761429;0.79335334;-0.949894147;-0.312571768;0;0;0;293.7271315;293.9001943;294.0856465;-0.167470324
275.15;275.45;0;-0.5;0.866025404;-0.955572806;-0.294755174;0;0;0;293.5596611;293.7271315;293.9001943;-0.16453901
274.85;275.15;0;-0.382683432;0.923879533;-0.960917322;-0.276835511;0;0;0;293.3951221;293.5596611;293.7271315;-0.161375569
274.55;274.85;0;-0.258819045;0.965925826;-0.965925826;-0.258819045;0;0;0;293.2337466;293.3951221;293.5596611;-0.157250892
274.275;274.55;0;-0.130526192;0.991444861;-0.970596567;-0.240712075;0;0;0;293.0764957;293.2337466;293.3951221;-0.056912785
274.05;274.275;0;7.45E-14;1;-0.974927912;-0.222520934;0.029913841;0;0;293.0195829;293.0764957;293.2337466;-0.054036003
273.90625;274.05;0;0.130526192;0.991444861;-0.978918346;-0.204251982;0.071884612;0.029913841;0;292.9655469;293.0195829;293.0764957;-0.059407661
273.85;273.90625;0;0.258819045;0.965925826;-0.982566473;-0.185911607;0.129922346;0.071884612;0.029913841;292.9061392;292.9655469;293.0195829;-0.040554678
273.83125;273.85;0;0.382683432;0.923879533;-0.985871019;-0.167506223;0.20605096;0.129922346;0.071884612;292.8655846;292.9061392;292.9655469;-0.005212874
273.85;273.83125;0;0.5;0.866025404;-0.988830826;-0.149042266;0.293403329;0.20605096;0.129922346;292.8603717;292.8655846;292.9061392;0.029701573
273.9;273.85;0;0.608761429;0.79335334;-0.991444861;-0.130526192;0.380552469;0.293403329;0.20605096;292.8900732;292.8603717;292.8655846;0.05406749
273.95;273.9;0;0.707106781;0.707106781;-0.99371221;-0.111964476;0.457045416;0.380552469;0.293403329;292.9441407;292.8900732;292.8603717;0.075320564
274;273.95;0;0.79335334;0.608761429;-0.995632079;-0.093363608;0.516099819;0.457045416;0.380552469;293.0194613;292.9441407;292.8900732;0.086562076
274.05;274;0;0.866025404;0.5;-0.997203797;-0.074730094;0.5514954;0.516099819;0.457045416;293.1060234;293.0194613;292.9441407;0.09072853
274.075;274.05;0;0.923879533;0.382683432;-0.998426815;-0.056070447;0.560360282;0.5514954;0.516099819;293.1967519;293.1060234;293.0194613;0.085701452
274.05;274.075;0;0.965925826;0.258819045;-0.999300705;-0.037391194;0.541798282;0.560360282;0.5514954;293.2824534;293.1967519;293.1060234;0.070955793
273.9541667;274.05;0;0.991444861;0.130526192;-0.999825161;-0.018698866;0.497777201;0.541798282;0.560360282;293.3534092;293.2824534;293.1967519;0.048983718
273.85;273.9541667;0;1;2.15E-13;-1;-6.37E-15;0.433206665;0.497777201;0.541798282;293.4023929;293.3534092;293.2824534;0.022430864
273.8020833;273.85;0;0.991444861;-0.130526192;-0.999825161;0.018698866;0.355039617;0.433206665;0.497777201;293.4248237;293.4023929;293.3534092;-0.010109021
273.75;273.8020833;0;0.965925826;-0.258819045;-0.999300705;0.037391194;0.271470953;0.355039617;0.433206665;293.4147147;293.4248237;293.4023929;-0.043881628
273.6625;273.75;0;0.923879533;-0.382683432;-0.998426815;0.056070447;0.192561989;0.271470953;0.355039617;293.3708331;293.4147147;293.4248237;-0.07660372
273.55;273.6625;0;0.866025404;-0.5;-0.997203797;0.074730094;0.128506144;0.192561989;0.271470953;293.2942294;293.3708331;293.4147147;-0.10297933
273.4;273.55;0;0.79335334;-0.608761429;-0.995632079;0.093363608;0.089067519;0.128506144;0.192561989;293.19125;293.2942294;293.3708331;-0.116074633
273.25;273.4;0;0.707106781;-0.707106781;-0.99371221;0.111964476;0.081841474;0.089067519;0.128506144;293.0751754;293.19125;293.2942294;-0.113052916
273.140625;273.25;0;0.608761429;-0.79335334;-0.991444861;0.130526192;0.110092584;0.081841474;0.089067519;292.9621225;293.0751754;293.19125;-0.094510522
273.05;273.140625;0;0.5;-0.866025404;-0.988830826;0.149042266;0.172108483;0.110092584;0.081841474;292.867612;292.9621225;293.0751754;-0.06159924
272.971875;273.05;0;0.382683432;-0.923879533;-0.985871019;0.167506223;0.261550418;0.172108483;0.110092584;292.8060127;292.867612;292.9621225;-0.019688805
272.95;272.971875;0;0.258819045;-0.965925826;-0.982566473;0.185911607;0.367826562;0.261550418;0.172108483;292.7863239;292.8060127;292.867612;0.026927732
273.040625;272.95;0;0.130526192;-0.991444861;-0.978918346;0.204251982;0.477913825;0.367826562;0.261550418;292.8132517;292.7863239;292.8060127;0.068142065
273.15;273.040625;0;5.00E-14;-1;-0.974927912;0.222520934;0.577591942;0.477913825;0.367826562;292.8813937;292.8132517;292.7863239;0.099704749
273.2072917;273.15;0;-0.130526192;-0.991444861;-0.970596567;0.240712075;0.654766722;0.577591942;0.477913825;292.9810985;292.8813937;292.8132517;0.132745555
273.25;273.2072917;0;-0.258819045;-0.965925826;-0.965925826;0.258819045;0.700451944;0.654766722;0.577591942;293.113844;292.9810985;292.8813937;0.171661532
273.2541667;273.25;0;-0.382683432;-0.923879533;-0.960917322;0.276835511;0.704661459;0.700451944;0.654766722;293.2855056;293.113844;292.9810985;0.166291698
273.25;273.2541667;0;-0.5;-0.866025404;-0.955572806;0.294755174;0.655426715;0.704661459;0.700451944;293.4517973;293.2855056;293.113844;0.132213899
273.3708333;273.25;0;-0.608761429;-0.79335334;-0.949894147;0.312571768;0.556572953;0.655426715;0.704661459;293.5840112;293.4517973;293.2855056;0.084812623
273.45;273.3708333;0;-0.707106781;-0.707106781;-0.94388333;0.330279062;0.419758912;0.556572953;0.655426715;293.6688238;293.5840112;293.4517973;0.020245673
273.3083333;273.45;0;-0.79335334;-0.608761429;-0.937542459;0.347870865;0.259871148;0.419758912;0.556572953;293.6890695;293.6688238;293.5840112;-0.054052964
273.15;273.3083333;0;-0.866025404;-0.5;-0.930873749;0.365341024;0.097138029;0.259871148;0.419758912;293.6350165;293.6890695;293.6688238;-0.172086604
273.05;273.15;0;-0.923879533;-0.382683432;-0.923879533;0.382683432;0;0.097138029;0.259871148;293.4629299;293.6350165;293.6890695;-0.23924525
272.95;273.05;0;-0.965925826;-0.258819045;-0.916562256;0.399892024;0;0;0.097138029;293.2236846;293.4629299;293.6350165;-0.241447174
272.85;272.95;0;-0.991444861;-0.130526192;-0.908924477;0.416960783;0;0;0;292.9822375;293.2236846;293.4629299;-0.174371505
272.75;272.85;0;-1;1.15E-13;-0.900968868;0.433883739;0.062401121;0;0;292.807866;292.9822375;293.2236846;-0.123776999
272.65;272.75;0;-0.991444861;0.130526192;-0.892698209;0.450654976;0.173759911;0.062401121;0;292.684089;292.807866;292.9822375;-0.077558402
272.55;272.65;0;-0.965925826;0.258819045;-0.884115394;0.467268628;0.319722075;0.173759911;0.062401121;292.6065306;292.684089;292.807866;-0.020493891
272.53125;272.55;0;-0.923879533;0.382683432;-0.875223422;0.483718887;0.486640829;0.319722075;0.173759911;292.5860367;292.6065306;292.684089;0.040187938
272.55;272.53125;0;-0.866025404;0.5;-0.866025404;0.5;0.656854526;0.486640829;0.319722075;292.6262246;292.5860367;292.6065306;0.092682734
272.51875;272.55;0;-0.79335334;0.608761429;-0.856524555;0.516106274;0.811977749;0.656854526;0.486640829;292.7189073;292.6262246;292.5860367;0.135360297
272.45;272.51875;0;-0.707106781;0.707106781;-0.846724199;0.532032077;0.936671413;0.811977749;0.656854526;292.8542676;292.7189073;292.6262246;0.157680837
272.30625;272.45;0;-0.608761429;0.79335334;-0.836627762;0.547771839;1;0.936671413;0.811977749;293.0119485;292.8542676;292.7189073;0.159709131
272.15;272.30625;0;-0.5;0.866025404;-0.826238774;0.563320058;1;1;0.936671413;293.1716576;293.0119485;292.8542676;0.155483163
272.05;272.15;0;-0.382683432;0.923879533;-0.815560869;0.578671296;0.985517264;1;1;293.3271408;293.1716576;293.0119485;0.142136372
271.95;272.05;0;-0.258819045;0.965925826;-0.80459778;0.593820186;0.924600878;0.985517264;1;293.4692771;293.3271408;293.1716576;0.103680877
271.75;271.95;0;-0.130526192;0.991444861;-0.79335334;0.608761429;0.82171092;0.924600878;0.985517264;293.572958;293.4692771;293.3271408;0.054110805
271.55;271.75;0;-1.74E-13;1;-0.781831482;0.623489802;0.689639473;0.82171092;0.924600878;293.6270688;293.572958;293.4692771;0.01490137
271.49375;271.55;0;0.130526192;0.991444861;-0.770036235;0.638000154;0.543813288;0.689639473;0.82171092;293.6419702;293.6270688;293.572958;-0.028582532
271.45;271.49375;0;0.258819045;0.965925826;-0.757971723;0.652287411;0.395477164;0.543813288;0.689639473;293.6133877;293.6419702;293.6270688;-0.080465471
271.275;271.45;0;0.382683432;0.923879533;-0.745642165;0.666346578;0.257889994;0.395477164;0.543813288;293.5329222;293.6133877;293.6419702;-0.125362911
271.15;271.275;0;0.5;0.866025404;-0.733051872;0.680172738;0.147036613;0.257889994;0.395477164;293.4075593;293.5329222;293.6133877;-0.153576891
271.15;271.15;0;0.608761429;0.79335334;-0.720205247;0.693761056;0.076036977;0.147036613;0.257889994;293.2539824;293.4075593;293.5329222;-0.16792784
271.15;271.15;0;0.707106781;0.707106781;-0.707106781;0.707106781;0.052521107;0.076036977;0.147036613;293.0860545;293.2539824;293.4075593;-0.165691348
271.15;271.15;0;0.79335334;0.608761429;-0.693761056;0.720205247;0.080101137;0.052521107;0.076036977;292.9203632;293.0860545;293.2539824;-0.146295377
271.15;271.15;0;0.866025404;0.5;-0.680172738;0.733051872;0.157276747;0.080101137;0.052521107;292.7740678;292.9203632;293.0860545;-0.108974287
271.2083333;271.15;0;0.923879533;0.382683432;-0.666346578;0.745642165;0.277371171;0.157276747;0.080101137;292.6650935;292.7740678;292.9203632;-0.058306981
271.25;271.2083333;0;0.965925826;0.258819045;-0.652287411;0.757971723;0.428291826;0.277371171;0.157276747;292.6067865;292.6650935;292.7740678;-0.014221823
271.0708333;271.25;0;0.991444861;0.130526192;-0.638000154;0.770036235;0.594171211;0.428291826;0.277371171;292.5925647;292.6067865;292.6650935;0.028029878
270.85;271.0708333;0;1;9.28E-15;-0.623489802;0.781831482;0.762112884;0.594171211;0.428291826;292.6205946;292.5925647;292.6067865;0.07753722
270.7375;270.85;0;0.991444861;-0.130526192;-0.608761429;0.79335334;0.919533009;0.762112884;0.594171211;292.6981318;292.6205946;292.5925647;0.113407112
270.65;270.7375;0;0.965925826;-0.258819045;-0.593820186;0.80459778;1;0.919533009;0.762112884;292.8115389;292.6981318;292.6205946;0.067949673
270.5989583;270.65;0;0.923879533;-0.382683432;-0.578671296;0.815560869;1;1;0.919533009;292.8794886;292.8115389;292.6981318;0.108814469
270.55;270.5989583;0;0.866025404;-0.5;-0.563320058;0.826238774;1;1;1;292.9883031;292.8794886;292.8115389;0.104536953
270.446875;270.55;0;0.79335334;-0.608761429;-0.547771839;0.836627762;1;1;1;293.09284;292.9883031;292.8794886;0.097097191
270.35;270.446875;0;0.707106781;-0.707106781;-0.532032077;0.846724199;1;1;1;293.1899372;293.09284;292.9883031;0.089527141
270.3875;270.35;0;0.608761429;-0.79335334;-0.516106274;0.856524555;0.983163974;1;1;293.2794644;293.1899372;293.09284;0.080118771
270.45;270.3875;0;0.5;-0.866025404;-0.5;0.866025404;0.939848308;0.983163974;1;293.3595831;293.2794644;293.1899372;0.068652911
270.3875;270.45;0;0.382683432;-0.923879533;-0.483718887;0.875223422;0.872967429;0.939848308;0.983163974;293.428236;293.3595831;293.2794644;0.057456921
270.35;270.3875;0;0.258819045;-0.965925826;-0.467268628;0.884115394;0.786063969;0.872967429;0.939848308;293.485693;293.428236;293.3595831;0.04823495
270.44375;270.35;0;0.130526192;-0.991444861;-0.450654976;0.892698209;0.682483233;0.786063969;0.872967429;293.5339279;293.485693;293.428236;0.025660916
270.55;270.44375;0;2.99E-13;-1;-0.433883739;0.900968868;0.564893111;0.682483233;0.786063969;293.5595888;293.5339279;293.485693;-0.000418059
270.59875;270.55;0;-0.130526192;-0.991444861;-0.416960783;0.908924477;0.440733415;0.564893111;0.682483233;293.5591708;293.5595888;293.5339279;-0.0262705
270.65;270.59875;0;-0.258819045;-0.965925826;-0.399892024;0.916562256;0.318003086;0.440733415;0.564893111;293.5329003;293.5591708;293.5595888;-0.061118386
270.85;270.65;0;-0.382683432;-0.923879533;-0.382683432;0.923879533;0.204446528;0.318003086;0.440733415;293.4717819;293.5329003;293.5591708;-0.094046827
271.05;270.85;0;-0.5;-0.866025404;-0.365341024;0.930873749;0.110967881;0.204446528;0.318003086;293.3777351;293.4717819;293.5329003;-0.124527968
271.0575;271.05;0;-0.608761429;-0.79335334;-0.347870865;0.937542459;0.047349705;0.110967881;0.204446528;293.2532071;293.3777351;293.4717819;-0.144014664
271.05;271.0575;0;-0.707106781;-0.707106781;-0.330279062;0.94388333;0.022613975;0.047349705;0.110967881;293.1091924;293.2532071;293.3777351;-0.138547009
271.1541667;271.05;0;-0.79335334;-0.608761429;-0.312571768;0.949894147;0.042056979;0.022613975;0.047349705;292.9706454;293.1091924;293.2532071;-0.110453162
271.25;271.1541667;0;-0.866025404;-0.5;-0.294755174;0.955572806;0.102790704;0.042056979;0.022613975;292.8601923;292.9706454;293.1091924;-0.099396454
271.1547619;271.25;0;-0.923879533;-0.382683432;-0.276835511;0.960917322;0.195255684;0.102790704;0.042056979;292.7607958;292.8601923;292.9706454;-0.118003306
271.05;271.1547619;0;-0.965925826;-0.258819045;-0.258819045;0.965925826;0.316986765;0.195255684;0.102790704;292.6427925;292.7607958;292.8601923;-0.094586209
271.1535714;271.05;0;-0.991444861;-0.130526192;-0.240712075;0.970596567;0.475049181;0.316986765;0.195255684;292.5482063;292.6427925;292.7607958;-0.02096756
271.25;271.1535714;0;-1;-1.34E-13;-0.222520934;0.974927912;0.660316605;0.475049181;0.316986765;292.5272387;292.5482063;292.6427925;0.042063659
271.19375;271.25;0;-0.991444861;0.130526192;-0.204251982;0.978918346;0.848193364;0.660316605;0.475049181;292.5693024;292.5272387;292.5482063;0.094931832
271.15;271.19375;0;-0.965925826;0.258819045;-0.185911607;0.982566473;1;0.848193364;0.660316605;292.6642342;292.5693024;292.5272387;0.12714233
271.2020833;271.15;0;-0.923879533;0.382683432;-0.167506223;0.985871019;1;1;0.848193364;292.7913766;292.6642342;292.5693024;0.133559236
271.25;271.2020833;0;-0.866025404;0.5;-0.149042266;0.988830826;1;1;1;292.9249358;292.7913766;292.6642342;0.188038621
271.2416667;271.25;0;-0.79335334;0.608761429;-0.130526192;0.991444861;1;1;1;293.1129744;292.9249358;292.7913766;0.138991504
271.25;271.2416667;0;-0.707106781;0.707106781;-0.111964476;0.99371221;1;1;1;293.2519659;293.1129744;292.9249358;0.122693115
271.3;271.25;0;-0.608761429;0.79335334;-0.093363608;0.995632079;0.962460651;1;1;293.374659;293.2519659;293.1129744;0.10215438
271.35;271.3;0;-0.5;0.866025404;-0.074730094;0.997203797;0.888928287;0.962460651;1;293.4768134;293.374659;293.2519659;0.075054604
271.4;271.35;0;-0.382683432;0.923879533;-0.056070447;0.998426815;0.785776546;0.888928287;0.962460651;293.551868;293.4768134;293.374659;0.040792828
271.45;271.4;0;-0.258819045;0.965925826;-0.037391194;0.999300705;0.661463412;0.785776546;0.888928287;293.5926608;293.551868;293.4768134;0.0021843
271.5;271.45;0;-0.130526192;0.991444861;-0.018698866;0.999825161;0.52662552;0.661463412;0.785776546;293.5948451;293.5926608;293.551868;-0.034973833
271.55;271.5;0;3.14E-14;1;-1.18E-14;1;0.393062763;0.52662552;0.661463412;293.5598713;293.5948451;293.5926608;-0.075391279
271.5083333;271.55;0;0.130526192;0.991444861;0.018698866;0.999825161;0.271850063;0.393062763;0.52662552;293.48448;293.5598713;293.5948451;-0.114415391
271.45;271.5083333;0;0.258819045;0.965925826;0.037391194;0.999300705;0.175275619;0.271850063;0.393062763;293.3700646;293.48448;293.5598713;-0.137953122
271.5041667;271.45;0;0.382683432;0.923879533;0.056070447;0.998426815;0.114976998;0.175275619;0.271850063;293.2321115;293.3700646;293.48448;-0.148865703
271.55;271.5041667;0;0.5;0.866025404;0.074730094;0.997203797;0.097241199;0.114976998;0.175275619;293.0832458;293.2321115;293.3700646;-0.147035254
271.55;271.55;0;0.608761429;0.79335334;0.093363608;0.995632079;0.124710741;0.097241199;0.114976998;292.9362106;293.0832458;293.2321115;-0.128754439
271.55;271.55;0;0.707106781;0.707106781;0.111964476;0.99371221;0.196199337;0.124710741;0.097241199;292.8074561;292.9362106;293.0832458;-0.095241709
271.55;271.55;0;0.79335334;0.608761429;0.130526192;0.991444861;0.305400223;0.196199337;0.124710741;292.7122144;292.8074561;292.9362106;-0.049678694
271.55;271.55;0;0.866025404;0.5;0.149042266;0.988830826;0.441497986;0.305400223;0.196199337;292.6625357;292.7122144;292.8074561;-0.006303911
271.55;271.55;0;0.923879533;0.382683432;0.167506223;0.985871019;0.590221206;0.441497986;0.305400223;292.6562318;292.6625357;292.7122144;0.039151352
271.55;271.55;0;0.965925826;0.258819045;0.185911607;0.982566473;0.738666861;0.590221206;0.441497986;292.6953832;292.6562318;292.6625357;0.080572574
271.45625;271.55;0;0.991444861;0.130526192;0.204251982;0.978918346;0.873094346;0.738666861;0.590221206;292.7759557;292.6953832;292.6562318;0.112345467
271.35;271.45625;0;1;-1.97E-13;0.222520934;0.974927912;0.981278999;0.873094346;0.738666861;292.8883012;292.7759557;292.6953832;0.134372653
271.4;271.35;0;0.991444861;-0.130526192;0.240712075;0.970596567;1;0.981278999;0.873094346;293.0226739;292.8883012;292.7759557;0.139686513
271.45;271.4;0;0.965925826;-0.258819045;0.258819045;0.965925826;1;1;0.981278999;293.1623604;293.0226739;292.8883012;0.071480786
271.3979167;271.45;0;0.923879533;-0.382683432;0.276835511;0.960917322;0.989307565;1;1;293.2338411;293.1623604;293.0226739;0.100738
271.35;271.3979167;0;0.866025404;-0.5;0.294755174;0.955572806;0.960581181;0.989307565;1;293.3345791;293.2338411;293.1623604;0.096695975
271.3395833;271.35;0;0.79335334;-0.608761429;0.312571768;0.949894147;1;0.960581181;0.989307565;293.4312751;293.3345791;293.2338411;0.095967046
271.35;271.3395833;0;0.707106781;-0.707106781;0.330279062;0.94388333;1;1;0.960581181;293.5272422;293.4312751;293.3345791;0.095771429
271.3979167;271.35;0;0.608761429;-0.79335334;0.347870865;0.937542459;1;1;1;293.6230136;293.5272422;293.4312751;0.100639345
271.45;271.3979167;0;0.5;-0.866025404;0.365341024;0.930873749;1;1;1;293.7236529;293.6230136;293.5272422;0.098181235
271.4458333;271.45;0;0.382683432;-0.923879533;0.382683432;0.923879533;1;1;1;293.8218342;293.7236529;293.6230136;0.098130755
271.45;271.4458333;0;0.258819045;-0.965925826;0.399892024;0.916562256;1;1;1;293.9199649;293.8218342;293.7236529;0.1038055
271.5291667;271.45;0;0.130526192;-0.991444861;0.416960783;0.908924477;1;1;1;294.0237704;293.9199649;293.8218342;0.109165678
271.65;271.5291667;0;9.31E-14;-1;0.433883739;0.900968868;1;1;1;294.1329361;294.0237704;293.9199649;0.112935613
271.8;271.65;0;-0.130526192;-0.991444861;0.450654976;0.892698209;1;1;1;294.2458717;294.1329361;294.0237704;0.115175162
271.95;271.8;0;-0.258819045;-0.965925826;0.467268628;0.884115394;1;1;1;294.3610469;294.2458717;294.1329361;0.117208948
272.0708333;271.95;0;-0.382683432;-0.923879533;0.483718887;0.875223422;1;1;1;294.4782558;294.3610469;294.2458717;0.12122771
272.15;272.0708333;0;-0.5;-0.866025404;0.5;0.866025404;1;1;1;294.5994835;294.4782558;294.3610469;0.107190682
272.1541667;272.15;0;-0.608761429;-0.79335334;0.516106274;0.856524555;1;1;1;294.7066742;294.5994835;294.4782558;0.084194987
272.15;272.1541667;0;-0.707106781;-0.707106781;0.532032077;0.846724199;1;1;1;294.7908692;294.7066742;294.5994835;0.079429931
272.2020833;272.15;0;-0.79335334;-0.608761429;0.547771839;0.836627762;1;1;1;294.8702991;294.7908692;294.7066742;0.080266717
272.25;272.2020833;0;-0.866025404;-0.5;0.563320058;0.826238774;1;1;1;294.9505659;294.8702991;294.7908692;0.076722272
272.2520833;272.25;0;-0.923879533;-0.382683432;0.578671296;0.815560869;1;1;1;295.0272881;294.9505659;294.8702991;0.05855747
272.25;272.2520833;0;-0.965925826;-0.258819045;0.593820186;0.80459778;1;1;1;295.0858456;295.0272881;294.9505659;0.039664749
272.3;272.25;0;-0.991444861;-0.130526192;0.608761429;0.79335334;1;1;1;295.1255104;295.0858456;295.0272881;0.036252093
272.35;272.3;0;-1;7.21E-14;0.623489802;0.781831482;1;1;1;295.1617624;295.1255104;295.0858456;-0.027556014
272.3333333;272.35;0;-0.991444861;0.130526192;0.638000154;0.770036235;0.294658662;1;1;295.1342064;295.1617624;295.1255104;-0.196547446
272.25;272.3333333;0;-0.965925826;0.258819045;0.652287411;0.757971723;0;0.294658662;1;294.937659;295.1342064;295.1617624;-0.298621656
272.1020833;272.25;0;-0.923879533;0.382683432;0.666346578;0.745642165;0;0;0.294658662;294.6390373;294.937659;295.1342064;-0.310565686
271.95;272.1020833;0;-0.866025404;0.5;0.680172738;0.733051872;0;0;0;294.3284716;294.6390373;294.937659;-0.234326216
271.83125;271.95;0;-0.79335334;0.608761429;0.693761056;0.720205247;0;0;0;294.0941454;294.3284716;294.6390373;-0.25533348
271.75;271.83125;0;-0.707106781;0.707106781;0.707106781;0.707106781;0;0;0;293.8388119;294.0941454;294.3284716;-0.244915321
271.7425;271.75;0;-0.608761429;0.79335334;0.720205247;0.693761056;0;0;0;293.5938966;293.8388119;294.0941454;-0.230770772
271.75;271.7425;0;-0.5;0.866025404;0.733051872;0.680172738;0;0;0;293.3631259;293.5938966;293.8388119;-0.218582626
271.67;271.75;0;-0.382683432;0.923879533;0.745642165;0.666346578;0;0;0;293.1445432;293.3631259;293.5938966;-0.116917662
271.65;271.67;0;-0.258819045;0.965925826;0.757971723;0.652287411;0.012566163;0;0;293.0276256;293.1445432;293.3631259;-0.105461195
271.75;271.65;0;-0.130526192;0.991444861;0.770036235;0.638000154;0.055124376;0.012566163;0;292.9221644;293.0276256;293.1445432;-0.107466833
271.85;271.75;0;-2.18E-13;1;0.781831482;0.623489802;0.128748125;0.055124376;0.012566163;292.8146975;292.9221644;293.0276256;-0.079059052
271.95;271.85;0;0.130526192;0.991444861;0.79335334;0.608761429;0.234712205;0.128748125;0.055124376;292.7356385;292.8146975;292.9221644;-0.039140287
272.05;271.95;0;0.258819045;0.965925826;0.80459778;0.593820186;0.362973612;0.234712205;0.128748125;292.6964982;292.7356385;292.8146975;0.006516032
272.03;272.05;0;0.382683432;0.923879533;0.815560869;0.578671296;0.500981167;0.362973612;0.234712205;292.7030142;292.6964982;292.7356385;0.054424366
271.95;272.03;0;0.5;0.866025404;0.826238774;0.563320058;0.634751097;0.500981167;0.362973612;292.7574386;292.7030142;292.6964982;0.082299066
271.9533333;271.95;0;0.608761429;0.79335334;0.836627762;0.547771839;0.7497983;0.634751097;0.500981167;292.8397377;292.7574386;292.7030142;0.107411203
271.95;271.9533333;0;0.707106781;0.707106781;0.846724199;0.532032077;0.838762048;0.7497983;0.634751097;292.9471489;292.8397377;292.7574386;0.124886322
271.85;271.95;0;0.79335334;0.608761429;0.856524555;0.516106274;0.894246828;0.838762048;0.7497983;293.0720352;292.9471489;292.8397377;0.129688417
271.75;271.85;0;0.866025404;0.5;0.866025404;0.5;0.911391956;0.894246828;0.838762048;293.2017236;293.0720352;292.9471489;0.128892262
271.75;271.75;0;0.923879533;0.382683432;0.875223422;0.483718887;0.889390454;0.911391956;0.894246828;293.3306159;293.2017236;293.0720352;0.116034407
271.75;271.75;0;0.965925826;0.258819045;0.884115394;0.467268628;0.828761081;0.889390454;0.911391956;293.4466503;293.3306159;293.2017236;0.087583075
271.6916667;271.75;0;0.991444861;0.130526192;0.892698209;0.450654976;0.733964279;0.828761081;0.889390454;293.5342333;293.4466503;293.3306159;0.050587933
271.65;271.6916667;0;1;5.24E-14;0.900968868;0.433883739;0.614315121;0.733964279;0.828761081;293.5848213;293.5342333;293.4466503;0.011762338
271.65;271.65;0;0.991444861;-0.130526192;0.908924477;0.416960783;0.48133934;0.614315121;0.733964279;293.5965836;293.5848213;293.5342333;-0.027429091
271.65;271.65;0;0.965925826;-0.258819045;0.916562256;0.399892024;0.346776138;0.48133934;0.614315121;293.5691545;293.5965836;293.5848213;-0.135048008
271.65;271.65;0;0.923879533;-0.382683432;0.923879533;0.382683432;0.222401234;0.346776138;0.48133934;293.4341065;293.5691545;293.5965836;-0.133096151
271.65;271.65;0;0.866025404;-0.5;0.930873749;0.365341024;0.143921679;0.222401234;0.346776138;293.3010104;293.4341065;293.5691545;-0.074118219
271.66875;271.65;0;0.79335334;-0.608761429;0.937542459;0.347870865;0.805273376;0.143921679;0.222401234;293.2268921;293.3010104;293.4341065;0.047306678
271.75;271.66875;0;0.707106781;-0.707106781;0.94388333;0.330279062;1;0.805273376;0.143921679;293.2741988;293.2268921;293.3010104;0.108252601
271.92375;271.75;0;0.608761429;-0.79335334;0.949894147;0.312571768;1;1;0.805273376;293.3824514;293.2741988;293.2268921;0.13027218
272.15;271.92375;0;0.5;-0.866025404;0.955572806;0.294755174;1;1;1;293.5127236;293.3824514;293.2741988;0.144504085
272.3977778;272.15;0;0.382683432;-0.923879533;0.960917322;0.276835511;1;1;1;293.6572277;293.5127236;293.3824514;0.152812964
272.65;272.3977778;0;0.258819045;-0.965925826;0.965925826;0.258819045;1;1;1;293.8100407;293.6572277;293.5127236;0.152665427
272.7888889;272.65;0;0.130526192;-0.991444861;0.970596567;0.240712075;1;1;1;293.9627061;293.8100407;293.6572277;0.154995374
