$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
4.6;1.131626481;9.741091112
4.1;1.32598917;11.6170658
2.800012;1.444341951;12.1493562
1.2000061;1.591023765;12.84002445
1.2000061;1.702993869;13.68133034
1.1;1.812636027;14.68755173
0.80001223;1.838465531;14.74064201
0.7000061;1.901273842;14.94847437
0.2000061;2.052590603;16.40812172
0.3999878;2.104736033;16.77024637
2.1;2.024040695;16.89764569
1.7000061;2.043702107;16.73023277
1.6;1.842715386;15.01569763
2.700006;1.776848909;14.95408751
4.200006;1.694745308;14.77110428
4.8999877;1.440369888;12.6975759
5.1;1.467330964;13.03382436
5.999994;1.416010622;13.07103355
5.999994;1.516998511;13.93025496
5.800012;1.530334844;14.17324043
5.700006;1.565425658;14.05127147
5.3999877;1.568469991;14.16252292
5.200006;1.637140742;15.20754412
4.999994;1.572191999;14.12894495
4.800012;1.572068671;14.14762393
4.499994;1.732147377;15.09352871
4.200006;1.795272354;15.82005018
3.800012;1.784955228;15.56988787
3.700006;1.728089643;15.00015457
3.700006;1.757730794;15.49574673
3.3999877;1.838456428;16.01321132
3.3999877;1.857497083;15.79143064
3.4999938;1.862216679;16.13319416
3.700006;1.910993739;16.25478171
3.6;2.004344176;17.46529869
3.700006;1.868421607;16.10588743
3.800012;1.759297453;15.28159567
4.200006;1.66632584;14.78598742
4.6;1.676052933;14.79993643
5.200006;1.653995207;15.00796682
5.499994;1.5626426;14.18248949
5.700006;1.637020802;14.86153754
5.800012;1.594622849;14.77211125
6.1;1.637203504;14.65040996
6.300012;1.579214153;14.78947761
7.6;1.443162735;13.79820177
7.999994;1.406572909;13.77956078
8.499994;1.406643003;13.96574186
8.800013;1.385284604;13.86907341
8.999994;1.236841338;12.62541492
9.2000065;1.190055244;12.10724379
9.2000065;1.17450737;11.93727321
9.7000065;1.140373419;11.75641399
9.999994;1.151660042;12.09106015
10.1;1.028245962;10.77438737
10.499994;0.886727836;9.602162334
10.7000065;0.765121495;8.214229602
10.7000065;0.786785395;8.48708483
10.7000065;0.771445297;8.23950038
10.800013;0.771278284;8.223587073
10.6;0.717051063;7.63614322
10.399988;0.654968724;6.747675398
10.499994;0.649684186;7.042960905
10.399988;0.66291408;6.888280269
10.2000065;0.619549525;6.462284075
9.899988;0.68090889;7.083838021
9.499994;0.769583671;8.129684518
9.499994;0.652368685;6.653377213
9.6;0.639978441;6.629086879
9.499994;0.663894892;6.793112237
9.300013;0.703039604;7.32367236
9.2000065;0.750899317;7.700443068
9.399988;0.719553883;7.375242674
9.7000065;0.756298288;7.659561813
9.7000065;0.699806531;7.278642237
9.800013;0.663696575;7.084803374
9.899988;0.66306646;6.869163573
9.800013;0.674886675;6.845287243
9.999994;0.722651765;7.577277437
10.1;0.69366205;7.347916622
10.1;0.699878939;7.294445275
10.300013;0.684920206;7.380381609
10.399988;0.657301184;6.93834934
10.7000065;0.630589567;6.755750826
10.899988;0.598099335;6.462216378
10.999994;0.499985089;5.416587405
10.999994;0.555140591;6.058584011
11.1;0.57159712;6.244280313
11.300013;0.340972342;3.764705364
11.499994;0.291340686;3.187647822
11.6;0.510074112;5.618030053
11.6;0.411155819;4.56915215
11.6;0.401992029;4.395651635
11.6;0.456977231;5.00097125
11.499994;0.510134881;5.452411218
11.2000065;0.662673549;7.104865156
10.999994;0.685949371;7.409206532
10.6;0.712367398;7.712736207
10.399988;0.724659053;7.636657365
10.300013;0.641428765;6.887916159
9.899988;0.719320408;7.410273201
8.899988;0.822373104;8.318378169
8.2000065;0.894849685;8.663283772
8.300013;0.897223616;9.002292159
8.6;0.88666948;8.849227476
8.800013;0.909435733;9.100824152
9.300013;0.859111122;8.844701268
9.399988;0.821872496;8.241970315
9.6;0.542233486;5.361554146
9.999994;0.475666214;4.8891351
10.399988;0.512468189;5.489584288
10.800013;0.462234041;5.04264571
10.7000065;0.35039218;3.762983396
11.1;0.608522978;6.610689524
10.800013;0.659535868;7.124030221
10.999994;0.714874828;7.884328711
10.6;0.745462382;7.87766538
10.300013;0.763598379;8.111819241
9.999994;0.876054015;9.102957752
9.7000065;1.139897715;11.36685417
9.6;1.231466965;13.04951526
9.499994;1.250303893;12.85008392
9.6;1.261951423;12.98830911
9.2000065;1.302149959;13.23837554
9.300013;1.316915819;13.44588724
9.399988;1.326912283;13.5325274
9.7000065;1.316797659;13.84459103
9.899988;1.313874992;13.67123082
10.2000065;1.302376956;13.7950808
10.1;1.315006106;14.00349294
10.1;1.32039584;13.90166471
9.999994;1.321950959;14.19489064
10.300013;1.286129982;14.12228475
10.1;1.283270858;13.399846
10.7000065;1.269140984;13.66665193
10.7000065;1.26757311;13.50423176
10.800013;1.254654206;13.29959902
11.1;1.230130092;13.05122227
10.7000065;1.236051219;13.06999449
10.499994;1.279623875;13.44288969
10.399988;1.3028463;13.78568183
10.2000065;1.319843282;13.59252045
10.399988;1.31904894;14.13473402
9.7000065;1.381351982;14.36365433
9.2000065;1.436216631;14.89303578
9.899988;1.405122387;14.54146062
8.999994;1.488879653;15.15867507
8.899988;1.509262379;15.11092008
8.7000065;1.543739268;15.38145879
8.6;1.573595232;15.24858257
8.499994;1.600592005;16.12387552
8.1;1.650027627;16.17158262
8.2000065;1.670419386;16.48143404
8.399988;1.677654375;16.30909833
8.499994;1.682373123;16.78765446
8.1;1.723794811;17.23453327
9.1;1.645362292;17.0880718
9.499994;1.606531788;16.4855175
9.499994;1.584536526;15.969216
9.999994;1.540080845;16.11066856
9.999994;1.549076823;15.97852433
9.399988;1.600064123;16.39192752
8.800013;1.660208348;16.84393637
8.7000065;1.689747266;16.61338064
8.6;1.71196109;17.6323526
8.7000065;1.712500157;17.26504594
8.399988;1.74874638;17.28837605
8.2000065;1.778063506;17.75280461
8.399988;1.774277353;17.5056662
8.300013;1.798275425;17.53107181
8.2000065;1.819994816;17.96385052
7.999994;1.842346671;18.1106512
7.8999877;1.863516268;18.28261542
7.800012;1.884706582;18.50040367
7.700006;1.908945736;18.53725196
7.499994;1.936987696;18.77146221
7.3999877;1.96317805;18.91269717
6.3999877;2.075920671;18.70128754
5.800012;2.164097481;20.0288305
5.6;2.221735891;20.16499451
5.700006;2.230735352;20.33033936
6.1;2.203803114;19.83352094
6.499994;2.16421603;20.4997475
6.700006;2.152890923;20.2564125
6.800012;2.15236874;20.49780004
7.3999877;2.117330146;20.26857475
7.6;2.106238072;20.07693553
8.1;1.67407492;16.60860845
8.2000065;1.661675733;16.41602244
7.800012;1.683318305;16.18088544
7.499994;1.74858802;16.84897477
7.200006;1.723350439;16.44041152
7.300012;1.706001657;16.51661776
7.6;1.394522487;13.20279671
7.6;1.060468027;10.31082373
7.999994;1.047070546;10.28720716
8.399988;1.26306024;12.57011537
8.399988;1.271394469;12.4278033
8.399988;1.223040547;11.92270323
8.7000065;1.260963742;12.64924752
8.7000065;1.26353441;12.64020618
8.7000065;1.242335473;12.339516
8.499994;1.494384125;14.81467861
8.399988;1.329134447;13.0261372
8.300013;1.080722101;10.51243875
8.399988;1.398161527;13.98258073
8.399988;1.015215942;10.09302933
8.399988;1.148725715;11.39206125
8.6;1.128955791;11.3388291
8.7000065;1.083745308;11.2058147
8.6;0.886065585;8.939066211
8.399988;0.909778221;9.120885297
8.399988;0.975084038;9.629967112
8.399988;0.672278827;6.62095467
8.6;0.662974376;6.583311505
8.7000065;0.752324855;7.497030106
8.6;0.970402225;9.806113206
8.6;1.04561258;10.65170412
8.7000065;0.961913219;9.514298043
8.6;0.851579632;8.676862437
8.499994;0.796868774;7.706877287
8.300013;0.826648401;8.132441852
7.999994;0.874563649;8.544653395
7.300012;0.922840756;8.790709711
7.300012;0.882344878;8.503558637
6.999994;0.802361977;7.540217417
6.8999877;0.961343693;9.111425809
6.8999877;0.754695776;7.221825584
6.800012;0.502591776;4.712407346
6.800012;0.667253285;6.071997364
6.800012;0.59884811;5.734781415
6.999994;0.725456262;6.905465647
7.3999877;0.793606413;7.486539859
7.6;0.985695842;9.592236552
7.800012;0.792242068;7.561820812
7.499994;1.030811351;9.786144938
7.700006;1.071920814;10.39007091
8.300013;1.021453451;10.11535685
8.499994;0.996944661;9.779809077
8.800013;1.083928338;11.00282288
8.7000065;0.976681039;9.665876227
9.300013;0.769441426;7.6905478
9.399988;0.81952744;8.237474659
9.6;0.663724758;6.737014494
9.899988;0.773352308;8.165790745
10.399988;0.884633341;9.262930553
10.499994;0.88481441;9.402555834
10.7000065;0.888158918;9.650494874
10.999994;0.839599209;9.086144512
10.899988;0.585672919;6.446887377
11.999994;0.634405878;7.115875309
12.2000065;0.59780932;6.747567107
11.6;0.603496055;6.597597776
11.2000065;0.621101037;6.642022472
11.2000065;0.569468852;6.332184602
11.399988;0.472965527;5.290452413
11.999994;0.565340981;6.541094317
11.6;0.597688679;6.503176615
11.6;0.62147413;6.928909816
11.2000065;0.726297853;7.967888326
10.7000065;0.655667236;7.012388339
10.499994;0.793149191;8.420091341
10.1;0.835229646;8.658061903
9.399988;0.812976898;8.594399954
9.6;0.790174235;8.163508632
9.899988;0.837115697;8.873598579
9.6;0.890969918;8.95351838
8.899988;0.914203141;9.135010572
8.6;0.891138919;8.842701795
8.2000065;0.916282972;8.755359752
7.8999877;1.021681221;9.987375196
7.800012;1.05049173;10.09039827
7.499994;1.087976137;10.69912519
7.6;1.105711484;10.65714895
7.200006;1.181524599;10.9418825
7.8999877;1.053318928;10.20460854
9.300013;0.99115832;10.22319084
9.1;1.018396506;10.46994601
8.800013;0.991879021;10.1872816
9.2000065;1.072030032;10.82928316
9.399988;1.0585813;10.69754067
9.6;1.016361894;10.44981025
9.399988;1.068067255;11.06273414
8.7000065;1.111416981;11.08098655
6.800012;1.241983191;11.82411947
6.8999877;1.265069955;11.77467564
6.700006;1.033053969;9.768632396
6.1;1.304695925;12.19385803
5.3999877;1.454652911;13.25851466
3.8999877;1.582182324;13.65995528
3.8999877;1.614698043;14.22157615
4.1;1.616037898;13.98156658
4.800012;1.567451812;13.99241194
4.800012;1.573851657;13.98704518
5.499994;1.53311141;13.93912746
6.6;1.454019164;13.2332821
6.999994;1.351674555;12.85611549
5.999994;1.463964582;13.33597641
5.3999877;1.554676613;13.64220046
5.700006;1.404044268;12.74815176
6.499994;1.382489566;12.61347311
7.300012;1.405177013;13.43868349
7.999994;1.076321913;10.41654583
8.7000065;1.161671597;11.72159264
8.999994;1.218387252;12.51023143
9.2000065;1.183196774;12.20311979
8.999994;1.164257469;11.76500687
8.800013;1.221056799;12.20528138
8.499994;1.279312062;12.92443536
8.2000065;1.301691886;13.07351587
7.6;1.210579839;12.01326812
8.1;1.306632761;12.45508897
7.3999877;1.377401062;13.21154304
6.999994;1.380004083;13.48898966
7.200006;1.309066666;12.49954934
7.300012;1.281740224;12.30136702
7.800012;1.231513913;12.21147262
7.300012;1.263481277;11.91092981
6.6;1.338837;12.62990563
6.300012;1.329956322;12.35158379
5.999994;1.411736056;13.05116851
5.8999877;1.410870014;12.94856969
5.1;1.557768048;13.79905627
4.3999877;1.603434899;13.99892183
5.1;1.552421098;14.01018262
5.3999877;1.618568798;14.35891791
6.999994;1.458803966;13.56074769
8.6;1.403691;14.29937318
9.7000065;1.284920886;13.50437621
10.7000065;1.164883533;12.56888032
10.899988;1.034002182;10.86934068
10.300013;0.958913043;10.13880222
9.499994;1.114957596;11.54529711
9.1;1.215601461;12.32538718
9.2000065;1.215904272;12.40306
8.899988;1.219588932;12.3080036
8.999994;1.231088691;12.6326822
9.899988;1.123417034;11.82868429
10.2000065;0.698019194;7.364943832
9.800013;0.656710218;6.671973759
10.399988;0.592878977;6.151255391
9.7000065;0.571827747;5.830373738
8.999994;0.526283127;5.288401392
8.899988;0.517015478;5.411418949
6.999994;0.630291579;5.840536869
6.499994;0.689654134;6.352230368
7.200006;0.68759932;6.597962631
5.800012;0.946920509;8.744330545
6.1;0.740547692;6.82408547
6.700006;0.622494126;5.850365633
7.700006;0.637121389;6.236967525
9.1;0.675288788;6.697986689
10.499994;0.670496748;7.189874761
11.499994;0.582382974;6.373671111
9.899988;0.660379845;6.997123184
9.499994;0.754533235;7.77633767
9.1;0.604826229;6.034408538
8.800013;0.629030336;6.309616947
8.6;0.675840304;6.797318477
8.7000065;0.624663011;6.430302856
8.800013;0.645422469;6.510065785
8.800013;0.617292645;6.22756868
8.800013;0.602417738;5.983148713
8.6;0.500064498;4.894583972
8.399988;0.456955952;4.608390138
8.300013;0.419797993;4.100454375
7.6;0.525495326;5.148083466
7.800012;0.469824097;4.497237158
7.6;0.469583003;4.566191878
7.300012;0.5065605;4.8143473
6.200006;0.659549348;5.988494839
4.999994;0.678533107;6.205447191
3.700006;0.794559052;6.842207422
2.9999938;0.843287742;7.005814274
3.8999877;0.811017124;6.968729315
4.499994;0.936554549;8.044624843
5.200006;0.975916852;8.837906089
5.800012;1.071932577;9.678531466
6.1;0.928336209;8.49528859
5.800012;0.947628918;8.671192126
4.300012;1.025388929;9.109027083
2.800012;1.158520361;9.726673345
2.1;1.340443061;10.83327996
1.7000061;1.409050159;11.35839126
1.1;1.394178236;11.16199272
0.80001223;1.277804686;10.26438749
1.1;1.390122959;11.37124208
0.80001223;1.510928384;12.09695886
0.6;1.683556149;13.51735922
0.3999878;1.729419598;13.72987527
0.1;1.531066142;11.87347096
0.1;1.408045708;10.9050491
1.1;1.406192827;11.18340587
2.700006;1.076843859;8.982912203
3.8999877;1.117184654;9.754411518
4.499994;0.935838201;8.210168109
5.300012;0.863831574;7.972513947
5.3999877;0.683975198;6.103897474
5.999994;0.745368185;6.965620335
6.300012;1.085083223;9.908256845
6.999994;0.915992279;8.767578072
7.1;0.97750633;9.030823569
7.499994;0.785176794;7.593115035
6.8999877;0.92788578;8.792213749
5.700006;1.067754991;9.652911705
4.800012;1.394078804;12.61605365
4.200006;1.279845384;11.16489422
3.200006;1.134972994;9.776093048
3.200006;1.238338307;10.45291345
2.700006;1.272526381;10.62079769
1.9999939;1.101508598;9.053825021
2.1;0.973767369;7.932302131
1.3000122;1.157755335;9.353053869
0.3999878;1.301139934;10.5453602
1.2000061;1.256617874;10.2290999
1.2000061;1.261434823;10.29256243
1.1;1.281096563;10.23663053
1.2000061;1.179236078;9.539270733
1.2000061;1.317672759;10.71262529
1.3000122;1.367694149;11.17003789
0.9999939;1.225223145;9.8757993
0.80001223;1.163494318;9.251084798
0.9999939;1.190331497;9.463405156
0.8999878;1.026543694;8.218087371
1.1;1.508843362;12.20728436
2.1;1.401870713;11.57773249
3.1;1.29212099;11.12691456
3.700006;1.459454387;12.66096183
2.6;1.625911465;13.3890809
0.7000061;2.016794991;15.88108907
0.4999939;2.210119503;17.09996324
0.3999878;2.00207621;15.96129852
0.2000061;2.031949766;15.54610893
-0.2999939;1.941790506;15.17182824
-0.6000122;1.657653704;12.87580602
-0.4;1.677168683;12.95866512
0.2000061;1.557149044;12.18618779
0.8999878;1.611006906;12.87449477
1.7000061;1.603465478;13.12198689
2.6;1.458920913;11.92699054
2.8999877;1.42336226;12.18796266
2.8999877;1.402098498;11.99117712
3.1;1.492750114;12.63601171
3.3999877;1.397710699;11.97288088
4.300012;1.247604009;10.93671266
4.999994;1.279838731;11.12490267
5.3999877;1.342821561;11.89831564
6.499994;1.213466668;11.24686501
6.800012;1.273722761;12.13937386
6.300012;1.057156302;9.790347027
5.700006;0.958873567;8.957354769
5.999994;1.075789722;10.01998788
5.999994;1.045218869;9.533186678
6.300012;1.108457982;10.43004344
6.1;1.139674265;10.61350282
6.3999877;1.110892909;10.32271578
6.6;1.050771733;10.25658761
6.999994;0.718456024;6.798125257
6.8999877;0.708807775;6.677565264
7.1;0.630907798;5.959150023
7.999994;0.481093639;4.599667674
7.800012;0.551896052;5.406192594
7.300012;0.931379614;8.944539083
7.499994;0.956998404;9.322192764
7.800012;0.967301675;9.489323288
7.499994;0.876062025;8.526203713
7.3999877;1.107852834;10.7482002
7.200006;1.063677882;10.43533679
7.300012;0.983163029;9.565032959
7.300012;0.970099157;9.190079578
7.3999877;0.875602184;8.450402389
7.6;1.042563403;10.14564245
7.800012;1.072872855;10.4975134
7.300012;1.12646013;10.7413621
6.8999877;1.343659627;12.94456131
6.3999877;1.441332158;13.27279813
6.200006;1.497880923;14.27046336
6.1;1.523808518;13.89048262
5.999994;1.448746173;13.2692061
6.1;1.521585072;14.44816509
6.1;1.614627176;14.89810004
6.200006;1.599889985;14.74487877
6.1;1.868390354;17.53512958
6.200006;1.66167333;15.40840202
6.200006;1.665997441;15.75115243
6.1;1.914817278;17.48869912
5.999994;1.588889822;14.50045971
5.800012;1.629333735;14.92164174
5.8999877;1.707362734;16.22218669
6.1;1.718618714;15.88802821
5.8999877;1.749854844;16.10693528
5.999994;1.716789018;15.952844
5.8999877;1.667540692;15.61154074
5.800012;1.506700976;13.94908881
5.700006;1.508366744;13.85965421
5.6;1.708904558;15.57775485
5.6;1.768510756;15.96320122
5.499994;1.823941448;16.42275048
5.6;1.838154196;16.68932617
5.300012;1.841688206;16.84265156
5.200006;1.839715157;16.51266187
5.300012;1.854898801;16.59990482
4.999994;1.940958053;17.21535933
5.1;1.857079765;16.46250767
5.1;1.918635385;17.7418895
4.8999877;1.944282882;17.66948601
4.499994;1.980275925;17.55449049
4.700006;2.002368741;17.59016609
4.499994;2.365221257;20.64682542
4.499994;2.445361033;21.74137468
4.6;2.101544316;18.11972027
4.499994;1.677902597;15.1544815
4.3999877;1.701406156;15.02701584
4.3999877;1.781760778;15.53929919
4.499994;1.847837946;16.39517415
4.300012;1.926024784;17.093995
4.300012;1.481505383;12.80310229
4.300012;1.950774685;17.13940651
4.3999877;1.614824288;14.1671243
4.3999877;1.783659748;15.45895867
4.6;1.980126668;17.69372044
4.6;1.771236598;15.62873375
4.6;1.802126447;16.02512556
4.499994;1.928964671;17.27465255
4.499994;2.077926278;18.08877719
4.499994;2.465221424;21.600764
4.3999877;2.210049105;19.3717516
4.300012;1.97138275;17.27471
4.300012;2.172085882;18.72686975
4.300012;2.111007153;19.13228667
4.300012;2.082673002;18.33415924
4.200006;2.037008112;18.14528506
4.300012;2.064715162;18.05678908
4.200006;2.042029829;17.59620521
4.300012;2.073407194;18.38175573
4.300012;2.089387541;17.98759062
4.200006;2.11682878;18.432154
4.3999877;2.10498945;18.33798399
4.300012;2.157931632;18.74118664
4.300012;2.110408638;18.42160414
4.1;2.092030627;18.46191613
3.8999877;2.019143836;17.67220829
4.200006;1.983594841;17.35796001
4.1;2.19572081;19.26504426
4.1;1.964090662;17.01427977
4.200006;1.897607748;17.07965945
3.800012;2.026407703;17.4565232
3.6;2.721598534;23.44185327
3.200006;2.280546101;19.46241888
3.700006;2.715431861;23.45278599
3.700006;2.437297516;21.60525448
3.800012;2.253061937;19.32651106
3.700006;2.280276366;19.66434022
3.700006;2.394232613;20.05756562
3.6;1.99305884;16.9981741
3.3999877;1.624857283;13.86660364
3.3999877;1.684729013;14.60652122
3.3999877;1.745272083;15.0943816
3.300012;1.747546663;15.08211625
3.300012;1.809829408;15.09483841
3.1;1.838315462;15.75668413
3.8999877;1.56137516;13.8022711
3.8999877;1.85541636;15.91528251
3.8999877;1.794225946;15.39953518
4.200006;1.760987014;15.42290393
3.9999938;2.139311089;18.3966792
3.9999938;2.030345398;17.60172098
4.200006;2.078059496;18.46875364
4.200006;1.933660737;16.48589877
4.3999877;2.003142265;18.12176488
4.3999877;1.861153296;16.44143883
4.499994;2.078305595;18.00397423
4.700006;2.062510281;17.85598471
4.8999877;1.898604556;17.1395298
4.999994;1.951802969;17.46440438
5.1;1.739558208;15.80786553
5.200006;1.831569414;16.1746892
5.200006;1.5851839;14.21350021
5.200006;1.512589324;13.67209125
5.200006;1.484574745;13.26522669
5.499994;1.448143123;13.41192611
5.6;1.42935312;13.22732975
5.3999877;1.410453066;12.72103496
5.3999877;1.406352376;12.52106589
5.200006;1.443105132;13.02690763
5.300012;1.445365698;12.98674577
5.300012;1.548101375;14.15806984
5.200006;1.269498002;11.17253543
5.300012;1.539903136;13.74776326
5.3999877;1.40445527;12.49717907
5.3999877;1.512480398;13.40109544
5.3999877;1.432063185;13.00059548
5.1;1.67469514;15.09506003
5.1;1.849023175;17.03301841
5.1;1.807896565;16.313889
5.300012;2.303706108;20.61265518
5.499994;2.376811673;21.27684715
5.6;2.377480285;21.56556923
5.999994;2.341250293;21.59631662
6.700006;2.267387287;21.04364612
6.999994;2.230298582;21.04691628
7.300012;2.19207531;21.1742986
7.800012;2.131184509;20.7683774
7.800012;2.117427818;20.51435215
8.499994;2.036825394;20.57194414
8.6;2.007911329;20.85212187
8.300013;2.022488527;19.7676226
8.1;2.031989762;20.22753992
7.8999877;2.04407302;19.69048888
8.499994;1.982810453;19.52772916
8.899988;1.932455134;19.49454403
9.399988;1.808609532;18.02433095
9.899988;1.419816557;14.62302192
9.800013;1.348821204;14.06028165
9.499994;1.258497257;12.61926186
9.800013;1.293887028;13.63901505
10.1;1.267116646;13.80048027
10.2000065;1.251047597;13.21820862
9.800013;1.32478485;13.54517253
9.6;1.36880701;14.00923487
9.800013;1.370412821;14.26812063
9.899988;1.52230443;15.67312903
9.899988;1.532552949;16.13283784
9.899988;1.362456017;14.43207865
9.999994;1.483854233;15.62052252
10.2000065;1.487328001;15.80624444
10.7000065;1.442165703;15.66223548
10.399988;1.290019282;13.68192197
10.399988;1.263944616;13.12118771
9.999994;1.282588249;13.45243106
9.7000065;1.302873402;13.65286117
9.499994;1.321477846;13.67682564
9.499994;1.322349066;13.62207579
9.300013;1.500192731;15.17830203
9.6;1.347221894;13.71923119
9.6;1.311655884;13.16689297
9.1;1.343440825;13.7280267
9.399988;1.346418996;13.67656967
9.1;1.534860182;15.59746483
9.2000065;1.547783128;15.97151338
9.2000065;1.389948874;14.13148418
9.800013;1.294178564;13.87991803
10.1;1.116419119;11.76231223
9.2000065;1.220637331;12.42672119
8.800013;1.272920075;12.82737902
8.999994;1.200672394;12.26042563
8.899988;1.254042263;12.540349
8.6;1.265585749;12.71772301
6.700006;1.392400515;13.24645399
6.1;1.352463856;12.49522171
4.499994;1.572276391;13.92858512
3.300012;1.697659173;14.32696941
2.9999938;1.84307588;15.51486524
2.1;1.996530487;16.2870337
1.3999878;2.079084914;17.03239889
0.4999939;2.389773705;19.05848265
0.3000122;2.501641073;19.76723781
-0.2999939;2.675981625;20.70892296
-0.6000122;2.754424365;20.88277263
-1.1999878;2.856173794;22.27593213
-1.5000061;2.734941579;20.84824273
-1.7999939;2.883841579;21.44794343
-1.5000061;2.986180482;22.48212387
-0.6000122;2.787040378;21.93373032
-6.10E-06;2.816314656;22.36890194
0.2000061;2.881208682;22.96361441
0.4999939;2.895309705;23.09096378
0.9999939;2.852115966;23.02910749
0.9999939;2.770259293;22.09249956
1.1;2.782997427;22.04084053
1.2000061;2.886908002;23.22561849
0.7000061;2.968316554;23.65122406
0.2000061;3.01887688;23.87335778
-6.10E-06;3.048692019;24.05326619
-0.100012206;2.842362624;22.23581696
-0.100012206;3.039684905;23.83379492
-1.1000122;3.231513298;24.30900984
-1.1000122;3.169725339;23.77959372
-1.2999939;3.059919384;23.46986634
-1.2999939;3.141308661;24.34857595
-1.6000122;3.240353477;24.62675677
-2.299994;3.31862803;25.07973972
-1.7999939;3.412665896;25.33172646
-2.199988;3.575647769;26.31502493
-2.6000123;3.532018374;25.75591325
-1.4;3.390712485;25.44425502
0.1;3.049141309;23.75695535
2.3999877;2.883079251;23.64983384
3.8999877;2.724932681;23.58605467
4.499994;2.593980847;22.76873207
4.800012;2.068259796;18.45162726
4.999994;1.958599106;17.36059745
4.8999877;1.764767979;16.2407334
4.700006;1.587343279;13.95145069
4.700006;1.384254359;12.16171546
4.999994;1.559507165;13.64124614
5.3999877;1.719816289;15.84802482
5.8999877;1.521466541;13.93782809
5.999994;1.453278277;13.41871977
6.3999877;1.14601085;10.90102052
6.700006;1.075620963;9.949245095
6.800012;1.02654066;9.625269295
6.800012;0.930152513;8.685988542
5.800012;1.002520701;9.405053433
5.6;1.019847292;9.417670303
5.800012;0.984024138;9.071653109
5.499994;1.301386608;11.88566687
6.1;1.253265625;11.91044526
5.999994;0.812986776;7.566460392
6.1;1.272161993;11.77770179
6.300012;1.039513284;9.709614971
6.300012;1.222965408;11.32075943
6.999994;1.155163761;11.01425234
6.999994;0.888645954;8.590097298
6.999994;1.024812947;9.737131086
6.300012;1.239218929;11.45912758
5.800012;1.478713995;13.6094093
5.999994;1.257753867;11.56136154
5.8999877;1.15521124;10.21731431
6.200006;1.081519072;9.809745603
6.800012;1.060687296;10.05155589
6.1;1.058295277;9.908953221
5.6;0.910358678;8.272764802
5.200006;0.90172502;8.128840991
5.1;0.974519337;8.773306419
5.1;1.026508958;9.115947924
4.800012;1.069162109;9.502761285
4.300012;1.001229608;8.717844252
4.3999877;1.07580918;9.445595996
4.700006;1.000082366;8.579805051
5.1;1.052338591;9.640971689
4.8999877;0.7298581;6.388767125
4.499994;0.782597434;7.116145438
4.6;1.039286799;9.089345656
5.3999877;0.813478276;7.466734797
5.3999877;0.87501492;7.900753555
5.6;0.952712806;8.470708715
5.700006;0.945642346;8.589018307
5.8999877;0.733487181;6.658330418
4.999994;1.020585757;8.99110089
4.800012;1.029616117;9.162489568
4.499994;1.208010393;10.75663465
4.300012;1.143090245;10.00838243
3.6;1.19599183;10.23474511
3.9999938;1.241817265;10.75141068
3.6;1.12006723;9.458525645
3.300012;1.01860563;8.768168855
2.3999877;0.995281271;8.195778371
3.1;0.948690457;8.176848594
3.4999938;0.94731369;7.926267007
3.700006;0.851915431;7.328963474
3.3999877;0.831339914;7.211367246
2.8999877;0.93676915;7.933514661
2.700006;1.013488184;8.583717583
2.200006;1.358682381;11.60615972
2.9999938;1.110291909;9.530860571
2.700006;1.083419271;8.992814906
2.200006;1.369966177;11.51575309
2.6;0.859856634;7.142578617
3.4999938;1.134153043;9.639461471
3.9999938;1.144024441;9.838988883
3.8999877;1.26894627;10.97645824
4.1;0.988315662;8.723501227
3.800012;1.287675594;11.28505701
2.3999877;1.463784748;12.18962443
1.8000122;1.47756938;11.93589243
1.1;2.050427758;16.35117077
1.3000122;1.611524587;13.19437932
0.9999939;1.600591759;13.05483352
-6.10E-06;1.572063647;12.31495645
0.2000061;1.49340895;11.69774411
0.4999939;1.261231789;9.919627099
0.80001223;1.239686125;9.92119319
0.8999878;1.217528182;9.763448103
0.80001223;1.180441881;9.575676491
0.7000061;1.37977974;10.79127824
0.7000061;1.292031017;10.30684404
0.4999939;1.312988402;10.28585207
0.2000061;1.707609111;13.46413902
0.2000061;1.559845771;12.20440291
0.3000122;1.425466127;11.21895416
0.8999878;1.630721728;12.94722229
1.3000122;2.097097777;17.08448635
1.7000061;1.647922335;13.44395133
2.200006;1.825302865;15.16495398
4.6;1.438029844;12.76813378
4.999994;1.092475535;9.639910916
5.3999877;1.724681284;15.52125039
5.800012;1.302692887;12.11430627
5.800012;1.191708875;10.93089139
6.200006;1.42743187;13.29082417
7.8999877;1.080823354;10.52676618
8.1;1.085404086;10.82862741
8.300013;0.978790968;9.537778044
8.1;0.9899175;9.694449962
8.2000065;0.848111402;8.489913837
8.1;0.885519144;8.761655704
7.999994;0.897011006;8.489510634
7.800012;1.005901816;9.514346014
7.800012;1.020874116;9.884502731
7.8999877;1.00572794;9.670681766
7.8999877;1.033438344;9.888956887
7.8999877;1.086029368;10.80451937
7.499994;0.984817642;9.401607023
7.3999877;0.864991018;8.332867522
7.300012;0.865795854;8.286533504
7.200006;1.041109307;9.989500796
6.8999877;0.987174323;9.517547586
6.800012;1.121676093;10.57525105
6.6;0.531463872;5.101222886
6.300012;0.701128062;6.568362688
5.8999877;0.817833341;7.397908981
5.1;1.294618704;11.50155408
3.8999877;1.512791449;13.20913511
3.800012;1.544865555;13.14441858
